category,rate,name,address,url,price_range
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,cynthias hallmark,,,$$$
Mortgage Brokers,,gem mortgage,,,
Barbers,4.0 star rating,carousel beauty college,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,jump sportswear,,,$$
"Cosmetics & Beauty Supply,Makeup Artists",4.0 star rating,roccos hair design,,,$$
Hostels,4.5 star rating,time square international,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,lyns hallmark,,,$$$
Women's Clothing,4.5 star rating,alexis fashion,,,$$$
Jewelry,5.0 star rating,wolf fine jewelers,,,$$$
Kitchen & Bath,3.5 star rating,kitchens,,,$$$
Dry Cleaning & Laundry,4.5 star rating,plaza cleaners,,,$
Department Stores,3.0 star rating,miche bag,,,$
Obstetricians & Gynecologists,3.5 star rating,dr dyer,,,
"American (New),Tea Rooms",4.0 star rating,nans gourmet ice cream,,,$$$
Festivals,4.5 star rating,graffi-ts,,,
"Japanese,Sushi Bars",3.5 star rating,maki restaurant,,,$$
"Used, Vintage & Consignment,Women's Clothing",4.0 star rating,manrico cashmere,,,$$
Arts & Crafts,3.0 star rating,michaels arts and crafts,,,$$
Desserts,5.0 star rating,sticky fingers,,,
Sandwiches,2.5 star rating,cafe luna,,,$
"Pet Training,Dog Walkers",5.0 star rating,metropolitan bark,,,
Lingerie,3.0 star rating,fredericks of hollywood,,,$$
Tours,4.0 star rating,homegamers,,,
"Men's Hair Salons,Barbers",5.0 star rating,twist fades styles,,,$$
Pet Stores,4.5 star rating,leone animal supply,,,
"Sporting Goods,Shoe Stores",3.0 star rating,vans,,,$$
Discount Store,3.5 star rating,one dollar only,,,$
"Bakeries,Dim Sum,Cantonese",4.0 star rating,zhous mongolian bbq,,,$
Middle Schools & High Schools,3.5 star rating,cardinal vending,,,
"Women's Clothing,Men's Clothing,Children's Clothing",3.0 star rating,gap,,,$$
"Pubs,Sports Bars,American (Traditional)",4.0 star rating,champions sports bar,,,$$
Counseling & Mental Health,5.0 star rating,bronte,,,
"Hair Salons,Makeup Artists",5.0 star rating,hair dzyns,,,$$
Cosmetics & Beauty Supply,4.0 star rating,ocean opulent jewelry,,,$$$
"Sandwiches,Cheesesteaks",4.0 star rating,original philly steaks,,,$
Hair Salons,4.0 star rating,malak jewelers,,,$$
"Jewelry,Accessories,Art Galleries",5.0 star rating,all that glitz,,,$$$
Barbers,5.0 star rating,beauty palace,,,$$$
Painters,5.0 star rating,facade,,,
American (New),4.0 star rating,steakbake,,,$$$
Television Stations,5.0 star rating,dg;,,,
"Greek,Mediterranean",4.5 star rating,babbos pizza,,,$$$
,3.0 star rating,china gate,,,
"Day Spas,Hair Salons",,trend setters salon,,,
"Arts & Crafts,Jewelry,Art Galleries",5.0 star rating,spirit of santa fe,,,$$
,,cebu,,,
,,the illini shop,,,
"Performing Arts,Music Venues",4.5 star rating,bass performance hall,,,$$$
"Ice Cream & Frozen Yogurt,Desserts,Shaved Ice",4.0 star rating,ritas ice,,,$
"Churches,Community Service/Non-Profit",4.5 star rating,christ the king books,,,
Shoe Stores,4.0 star rating,howards shoes for children,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,paseo jewelers,,,$$
Sports Wear,4.5 star rating,xsport fitness,,,$$
Steakhouses,3.5 star rating,the nail at bal harbour,,,$$$$
"Hair Salons,Nail Salons,Skin Care",4.5 star rating,nicoles nails,,,$$$
Radio Stations,5.0 star rating,candy headquarters,,,
Mexican,4.0 star rating,bikini cantina,,,$
"Japanese,Sushi Bars",4.0 star rating,sushi fuji,,,$$
"Cards & Stationery,Art Supplies,Framing",4.0 star rating,archivers photo memory store,,,$$
"Local Flavor,Mass Media",2.5 star rating,chino spectrum dentistry,,,
Keys & Locksmiths,5.0 star rating,aa enterprises,,,
Barbers,4.5 star rating,staples barber shop,,,$$
Women's Clothing,3.5 star rating,bon bebe,,,$$$
"Italian,Seafood",3.0 star rating,swisa,,,$$
"Watch Repair,Jewelry Repair",2.5 star rating,fast-fix jewelry and watch repairs,,,
Jewelry,5.0 star rating,elie jewelers,,,$$
Photographers,5.0 star rating,fantastic shot,,,
"Indian,Pakistani",3.5 star rating,ashika,,,$$
"Ice Cream & Frozen Yogurt,Coffee & Tea",4.0 star rating,yogur spot,,,$$
Cosmetics & Beauty Supply,4.5 star rating,perfume world,,,$$$
Food Trucks,2.5 star rating,doras,,,$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,mississippi mill store,,,$$
Real Estate Agents,5.0 star rating,claro,,,
"Outlet Stores,Shoe Stores,Sports Wear",4.0 star rating,new balance factory,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,lenox factory ,,,$$
"Sandwiches,Cheesesteaks",4.0 star rating,hoagie brothers,,,$
Coffee & Tea,3.0 star rating,crazy mocha coffee ,,,$
Nail Salons,4.5 star rating,ly nails,,,$$
"Hair Removal,Skin Care,Massage",5.0 star rating,10 spot,,,$$
Bookstores,5.0 star rating,fan fani,,,$$
Mexican,4.5 star rating,nacho hippo,,,$
"Used, Vintage & Consignment,Men's Clothing,Women's Clothing",3.5 star rating,fossil authentic jeans,,,$$
Dentists,5.0 star rating,signature smiles,,,
Ice Cream & Frozen Yogurt,4.5 star rating,isis on melrose,,,$$
Watches,4.0 star rating,movado company store,,,$$$$
Hair Salons,5.0 star rating,salon ruj,,,$$
Chinese,4.0 star rating,mays wok,,,$
"Sushi Bars,Japanese,Asian Fusion",2.5 star rating,sushi rocks,,,$$
Fabric Stores,3.5 star rating,veronicas hallmark,,,$$$
American (New),4.5 star rating,planet x,,,$$$$
Hair Salons,3.5 star rating,beauty plus salon,,,$
"American (Traditional),Steakhouses",4.0 star rating,the wild fork,,,$$$
Jewelry,4.5 star rating,hr jewlery repair,,,$$
Cards & Stationery,4.0 star rating,card$mart,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,fleet feet,,,$$
Child Care & Day Care,,coastal kids,,,
Massage,4.5 star rating,salon pf,,,$$
Hotels,3.5 star rating,best western hotel tomo,,,$$
"Medical Centers,Naturopathic/Holistic",5.0 star rating,wireless ambitions,,,
"Local Flavor,Mass Media",2.5 star rating,swifty shoe repair,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,les parfum specialties,,,$$
Asian Fusion,3.5 star rating,bamboo,,,$
"Restaurants,Kitchen & Bath",,cracker barrel restaurant,,,
"Watch Repair,Jewelry Repair",2.5 star rating,fast fix jewelry,,,
"Home Decor,Furniture Stores",4.5 star rating,la furniture gallery,,,$$$
"Coffee & Tea,Breakfast & Brunch",4.0 star rating,belgian waffle works,,,$$
General Dentistry,4.5 star rating,uptown general dentistry,,,
Women's Clothing,4.0 star rating,halloween bootique,,,
Bagels,3.5 star rating,brueggers bagel,,,$
"Limos,Airport Shuttles,Wine Tours",4.5 star rating,bb newstand,,,
Nurseries & Gardening,,ornaments,,,
Nail Salons,2.0 star rating,magic nails ii,,,$$
"Gyms,Trainers",2.5 star rating,ismart massage,,,
"Specialty Food,Caterers,Grocery",4.5 star rating,great american cookie and pretzel maker,,,$$$
"Women's Clothing,Accessories",5.0 star rating,eastland convenience store,,,$$$
Jewelry,5.0 star rating,jewelry,,,$$
"Shoe Stores,Women's Clothing,Men's Clothing",3.0 star rating,boot barn,,,$$$
Mexican,4.0 star rating,iguana mexican grill,,,$
"Jewelry,Watches",4.0 star rating,jareds the galleria of jewelry,,,$$$
Italian,4.5 star rating,gusto italian gelato bar,,,$$$$
Interior Design,,art decor,,,
Shoe Stores,4.5 star rating,shoe stars,,,$$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,simply wireless,,,$$
"Art Supplies,Flowers & Gifts",4.5 star rating,boston campus gear,,,$$
Pizza,2.5 star rating,mountain mikes pizza,,,$$
"French,Breakfast & Brunch,Bars",4.0 star rating,harlons pit bar-b-q,,,$$$
Jewelry,4.5 star rating,bedazzled jewelers,,,$$
Jewelry,3.0 star rating,fred meyer jewelers,,,$$$
"Sports Wear,Outdoor Gear,Kiteboarding",5.0 star rating,cali phone gear,,,$$
"Drugstores,Convenience Stores",3.5 star rating,rite-aid,,,$$
Jewelry,4.5 star rating,jasmine jewelry,,,$$
"Parks,Local Flavor",4.5 star rating,classic irish imports,,,
"Internet Service Providers,Television Service Providers",1.5 star rating,raven springs farm,,,
Jewelry,4.5 star rating,nile framing,,,$$
"Japanese,Hawaiian,Chinese",4.5 star rating,roys hawaiian cuisine,,,$$$
Shredding Services,5.0 star rating,mobile digital direct,,,
"Jazz & Blues,Bars,Art Galleries",4.5 star rating,bella pierre mineral makeup,,,$$
Seafood,4.0 star rating,jakes wayback burgers,,,$$$
Florists,4.5 star rating,knock your socks off,,,$$
Eyewear & Opticians,5.0 star rating,sunglass shoppe,,,$$
"Home Decor,Gift Shops,Cosmetics & Beauty Supply",4.5 star rating,import cottage,,,$$
Dance Schools,4.5 star rating,ballet conservatory,,,
"Bakeries,Pizza,Coffee & Tea",4.5 star rating,mendys kosher deli,,,$
"Jewelry,Art Galleries",3.5 star rating,kokopelli,,,$$$
Massage Therapy,2.5 star rating,fusion spa,,,
Junk Removal & Hauling,4.5 star rating,big time group,,,
"Cards & Stationery,Bridal",4.5 star rating,monster crane,,,$$
"Lounges,Desserts,Cocktail Bars",3.5 star rating,choco-coco,,,$$
"Hair Salons,Nail Salons",4.5 star rating,headlines salon,,,$$
"Arts & Crafts,Knitting Supplies,Hobby Shops",3.0 star rating,calendar club + go! gamestoys,,,$$
"Women's Clothing,Accessories",4.5 star rating,greetings from asbury,,,$$$
Hair Salons,4.5 star rating,elleme salon,,,$$
,,cunningham research,,,
"Shopping Centers,Specialty Food",4.5 star rating,kansas sampler,,,$$
"Men's Clothing,Women's Clothing",4.0 star rating,poloralph lauren,,,$$$
"Videographers,Photographers,Photo Booth Rentals",4.5 star rating,mike david photography,,,
"Truck Rental,Movers",4.5 star rating,total save,,,
Latin American,4.0 star rating,fuego - new location ,,,$
"Men's Clothing,Women's Clothing",3.5 star rating,brew city beer gear,,,$$
"Outlet Stores,Department Stores",2.5 star rating,boss store,,,$$$
Shoe Stores,3.5 star rating,off broadway,,,$$
"Photography Stores & Services,Photo Booth Rentals",4.5 star rating,click it hot,,,$$
"Sewing & Alterations,Men's Clothing",4.5 star rating,stitch by stitch,,,$$
Sewing & Alterations,,international fashions,,,
Mexican,3.5 star rating,casa manana,,,$
"Asian Fusion,Desserts,Chinese",3.0 star rating,nexxt cafe,,,$
Mattresses,4.5 star rating,relax in comfort,,,$$
"Local Flavor,Mass Media",2.5 star rating,indy jewelry repair + manufacturing,,,
"Women's Clothing,Home Decor",4.0 star rating,marshalls homegoods,,,$$
Plumbing,5.0 star rating,bath savers,,,
"Accessories,Men's Clothing,Women's Clothing",3.5 star rating,banana republic factory,,,$$
"Antiques,Lighting Fixtures & Equipment,Home Decor",5.0 star rating,jewelry junction,,,$
Jewelry,4.5 star rating,baubles by jule,,,$$
"Cards & Stationery,Home Decor,Gift Shops",4.5 star rating,urban source,,,$$$
"Toy Stores,Cards & Stationery",3.5 star rating,marys hallmark,,,$$
Jewelry,4.5 star rating,brits,,,$$
"Beer, Wine & Spirits,Ice Cream & Frozen Yogurt",4.5 star rating,shy giant frozen yogurt,,,$
Nail Salons,4.0 star rating,nail connection,,,$$$
"Vegan,Thai,Vegetarian",4.5 star rating,choice greens express,,,$$
Jewelry,5.0 star rating,the gold exchange,,,
Hair Removal,3.5 star rating,salon rupa,,,$
"Bars,Arcades",4.0 star rating,frys fooddrug stores,,,$
Tattoo,4.5 star rating,my cutie patutie,,,$$
"Used, Vintage & Consignment,Furniture Stores,Home Decor",3.0 star rating,home consignment center,,,$$
Home Decor,5.0 star rating,the candle shoppe,,,$$
"Tattoo,Art Galleries",5.0 star rating,native spirit,,,$$$
"Soccer,Social Clubs",4.5 star rating,it is soccer,,,
Bookstores,4.5 star rating,dr richard davidson o d ,,,$$
Gift Shops,5.0 star rating,inspiration fun,,,$
"Museums,Aquariums",4.0 star rating,gator patch,,,
"Hot Dogs,Street Vendors",4.5 star rating,gold rush cart ,,,$
Nail Salons,,luxurious,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,shield zone,,,$$$
Social Clubs,4.0 star rating,ikenobo ikebana,,,
"Eyewear & Opticians,Optometrists",4.0 star rating,the optical center,,,$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,cookie kiosk,,,$$
"Nail Salons,Hair Removal,Skin Care",4.0 star rating,florida nails,,,$$
Pet Stores,5.0 star rating,toys plus,,,
"Fast Food,Sandwiches",4.0 star rating,steakn shake,,,$
"Gas & Service Stations,Auto Repair",3.5 star rating,tire kingdom,,,
"Florists,Bridal",5.0 star rating,joy collection,,,$$
Bikes,4.5 star rating,jt shoes,,,$$
"Boating,Boat Charters,Tours",3.5 star rating,guest service,,,
"Greek,Mediterranean",4.5 star rating,opa souvlaki,,,$$$
"Burgers,Fast Food",3.0 star rating,wendys,,,$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,newbury comics - coming soon,,,$$
"Skydiving,Flight Instruction",4.5 star rating,fun for us bungee*,,,
"Local Flavor,Mass Media",2.5 star rating,barbs lending library,,,
Tattoo,4.5 star rating,blue dragon,,,$$
Art Galleries,4.0 star rating,deck the walls,,,$$$
"Pizza,Italian",3.5 star rating,barros pizza,,,$$
Thai,4.0 star rating,urban thai,,,$$
"Lounges,Breakfast & Brunch",4.0 star rating,fairchilds ice cream,,,$$$$
Bed & Breakfast,4.5 star rating,main stay inn suites,,,
Bowling,3.5 star rating,round 1 bowling and amusement,,,
Chinese,4.0 star rating,happy wok,,,$
Apartments,3.0 star rating,avalon,,,
"Coffee & Tea,Venues & Event Spaces,Tea Rooms",4.0 star rating,lisas tea treasures,,,$$$
"American (Traditional),Burgers",3.0 star rating,red robin gourmet burgers,,,$$
"Tours,Boat Charters",4.5 star rating,discover the rainforest,,,
"Venues & Event Spaces,Dance Clubs",4.0 star rating,lollipop dream,,,$$
"Women's Clothing,Accessories",5.0 star rating,mad rags,,,$$$$
Videos & Video Game Rental,1.5 star rating,suncoast motion picture,,,$$$
"Nail Salons,Massage,Eyelash Service",3.5 star rating,le belle nailsspa,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,american classic clothes,,,$$
"Bridal,Florists,Wedding Planning",4.5 star rating,premier tuxedo,,,$$
"Real Estate Agents,Real Estate Services",,spazio,,,
"Desserts,Bakeries",4.5 star rating,le popcorn,,,$$
"Gyms,Martial Arts",5.0 star rating,ultimate athletics,,,
Car Dealers,4.0 star rating,advantage toyota,,,
Bakeries,4.5 star rating,blondies cookies,,,$
"Moroccan,Halal",4.0 star rating,couscous cafe,,,$$
Stadiums & Arenas,4.5 star rating,power balance,,,
"Hair Salons,Skin Care,Nail Salons",5.0 star rating,nail avante,,,$$
"Parks,Hiking",4.5 star rating,academy sportsoutdoors,,,
"Sushi Bars,Japanese",3.0 star rating,kanaymas,,,$$
Apartments,2.5 star rating,ocean breeze realty,,,
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,group usa the clothing company,,,$$$
Hookah Bars,4.0 star rating,sumari,,,$$
Employment Agencies,3.0 star rating,thompson communications,,,
Mobile Phones,1.0 star rating,ghost armor,,,$$
"Optometrists,Eyewear & Opticians",4.5 star rating,distinctive sunglasses,,,$$$
"Gyms,Swimming Lessons/Schools,Child Care & Day Care",4.0 star rating,moon valley honey,,,
"Furniture Stores,Home Decor,Mattresses",2.0 star rating,ashley furniture homestore,,,$$
Real Estate Services,4.5 star rating,world one realty,,,
,,wedding bells,,,
"Women's Clothing,Home Decor,Used, Vintage & Consignment",4.5 star rating,moniques boutique,,,$$
"Hobby Shops,Home Decor,Arts & Crafts",4.0 star rating,hobby lobby,,,$$
Cinema,3.0 star rating,maui mall megaplex,,,
"Women's Clothing,Jewelry",4.0 star rating,fhl styles,,,
Jewelry,5.0 star rating,jewelry expressions,,,$$
"Indian,Pakistani",4.0 star rating,shalimar,,,$
Arts & Crafts,4.0 star rating,geris hallmark,,,
"Jewelry,Watches,Jewelry Repair",5.0 star rating,precise jewelers,,,$$
Women's Clothing,1.5 star rating,joppa,,,$
"Delis,Cafes,Sandwiches",4.5 star rating,pages deli cafe,,,$
Arts & Crafts,5.0 star rating,objects,,,$
"Local Flavor,Mass Media",2.5 star rating,southside works cinema,,,
Cosmetic Surgeons,4.5 star rating,cleveland clinic imaging,,,
Accessories,4.5 star rating,purse party,,,$$
Vietnamese,3.5 star rating,sanibel,,,$
"Cosmetics & Beauty Supply,Waxing",4.0 star rating,layla beauty,,,$$
Department Stores,4.0 star rating,grand strand piano center,,,$$$
"Shoe Stores,Sports Wear",5.0 star rating,mens shop shoes,,,$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,candy galore,,,$
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,designer collection sun center,,,$$
"Counseling & Mental Health,Career Counseling",4.5 star rating,career center,,,
Police Departments,2.5 star rating,independence police substation,,,
Doctors,,health power,,,
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,treat zone,,,$$
"Furniture Stores,Home Decor,Mattresses",3.5 star rating,cratebarrel;,,,$$
Coffee & Tea,4.0 star rating,toasteria cafe,,,$$
"Asian Fusion,Cajun/Creole",3.5 star rating,famous cajun,,,$$
Shoe Stores,4.5 star rating,total comfort shoes,,,$$$
"Burgers,Fast Food,American (Traditional)",3.5 star rating,five guy,,,$
"Venues & Event Spaces,Dance Clubs",4.0 star rating,mann travels,,,$$
"Shoe Stores,Accessories",4.0 star rating,exotic shoes,,,$$$
"Nail Salons,Hair Salons",3.5 star rating,new 2000,,,$$
"Parks,Beaches",5.0 star rating,surfer girl,,,
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,perfume island,,,$$
French,3.5 star rating,deweys bakery,,,$$$
Seafood,4.0 star rating,teppanyaki grillbuffet,,,$$$
Mexican,4.0 star rating,tumbleweed mexican cafe,,,$
"Women's Clothing,Accessories",4.0 star rating,the boutique,,,$$
"Tattoo,Piercing,Jewelry",4.5 star rating,silver spider,,,$$
"Gift Shops,Jewelry",5.0 star rating,trollbeads,,,$$
"Toy Stores,Electronics",2.5 star rating,brookestone,,,$$$
"Tattoo,Piercing,Jewelry",4.5 star rating,long island jewelers,,,$$
"Sandwiches,Vegan,Vegetarian",4.0 star rating,pretzel maker iii,,,$
"Desserts,Chocolatiers & Shops",4.0 star rating,south bend chocolate,,,$$$
Gift Shops,5.0 star rating,diamond treasures,,,$
Chinese,3.5 star rating,peking palace,,,$$
"Sushi Bars,Japanese",4.5 star rating,sakura house,,,$$$$
"Hair Removal,Nail Salons",4.5 star rating,diamond nailn spa,,,$$
Cosmetics & Beauty Supply,3.0 star rating,lisas beauty supply,,,
"Hair Removal,Nail Salons",3.5 star rating,wynn nails,,,$$
Nail Salons,3.0 star rating,ten perfect nails,,,$$
Caterers,4.5 star rating,work of art,,,
Mattresses,4.5 star rating,sleep number by select comfort,,,$$
Print Media,5.0 star rating,switch fashion,,,
Lawyers,5.0 star rating,mindscape,,,
Breakfast & Brunch,4.0 star rating,ihop express,,,$
Specialty Food,4.5 star rating,snacks,,,$
Nail Salons,3.5 star rating,nails hollywood,,,$$
"Barbers,Men's Hair Salons",4.5 star rating,barber shop  ,,,$$
Korean,4.0 star rating,kwan wah,,,$$
