	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	0
963	488406.0	218017.0	1672364534.0	30883952.0	645.7040000000002	11.924	3.0	37.5	35.1	36.3	12.3	0.5	3.9	32.5	62.6	52.4	47.6	37.4	90.2	3.6	57.0	11.8	0
964	4092459.0	1598698.0	4411986582.0	191671993.0	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7	0
965	1748066.0	810388.0	3133329108.0	292869341.0	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7	0
966	1223348.0	589201.0	1890884266.0	37418903.0	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0
967	949113.0	370821.0	1114982482.0	179999078.0	430.497	69.498	1.7	41.5	38.3	40.0	14.7	0.4	5.4	14.6	68.1	51.9	48.1	31.9	93.6	8.3	68.1	5.5	0
968	1223348.0	589201.0	1890884266.0	37418903.0	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0
969	1526006.0	670171.0	347321129.0	22289408.0	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9	0
970	437994.0	177879.0	644948896.0	643150238.0	249.016	248.322	2.1	36.7	33.1	34.9	10.6	0.4	6.1	19.6	69.1	51.0	49.0	30.9	92.8	2.0	67.7	7.4	0
971	146318.0	78131.0	1407565382.0	542252066.0	543.464	209.365	3.6	51.3	48.0	49.7	27.3	0.6	1.1	5.4	62.8	50.5	49.5	37.2	81.8	4.1	87.3	13.5	0
972	2189641.0	800707.0	18664696661.0	251073334.0	7206.48	96.94	3.8	34.6	32.7	33.7	11.8	1.1	6.0	6.4	74.4	50.2	49.8	25.6	85.7	20.5	61.0	9.5	0
973	12786.0	4528.0	1718831658.0	12169099.0	663.645	4.699	1.6	32.3	30.6	31.5	12.8	0.4	0.1	0.2	79.9	49.3	50.7	20.1	90.1	3.3	94.4	6.0	0
974	5194675.0	2180359.0	2448383588.0	1785882224.0	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6	0
975	544179.0	226571.0	1226034453.0	16890687.0	473.375	6.522	1.9	37.6	35.2	36.4	10.9	0.4	4.2	4.3	68.2	51.2	48.8	31.8	94.0	2.5	86.0	10.2	0
976	535153.0	254775.0	1195417263.0	7204078.0	461.55300000000005	2.782	2.9	40.7	37.5	39.2	15.1	0.2	1.7	20.9	61.6	52.0	48.0	38.4	87.9	0.8	73.9	12.9	0
977	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
978	263801.0	102495.0	1459373665.0	2765957666.0	563.467	1067.942	2.3	35.3	33.7	34.5	11.8	0.4	2.6	1.5	72.9	51.0	49.0	27.1	91.5	3.4	90.1	9.9	0
979	157505.0	66747.0	392642353.0	11895464.0	151.6	4.593	3.4	33.9	31.8	32.8	10.7	0.8	2.5	25.2	65.3	50.7	49.3	34.7	87.5	12.9	54.6	11.6	0
980	20489.0	16049.0	11653984341.0	36581791.0	4499.629	14.124	4.9	53.9	54.0	53.9	32.6	12.8	0.5	0.6	60.7	48.5	51.5	39.3	57.3	12.5	69.8	21.3	0
981	440171.0	187353.0	1179412087.0	38490958.0	455.374	14.861	1.7	34.3	30.9	32.6	10.9	0.2	2.8	45.3	62.3	52.0	48.0	37.7	91.8	1.4	48.8	9.3	0
982	161573.0	68241.0	1071554325.0	6542481.0	413.729	2.526	2.1	38.6	35.6	37.2	13.6	0.3	2.9	7.2	66.4	51.0	49.0	33.6	92.0	0.5	86.4	10.4	0
983	744344.0	320593.0	1702154292.0	1837658838.0	657.205	709.5239999999999	1.3	40.0	36.6	38.5	13.9	0.3	3.3	15.2	61.3	51.8	48.2	38.7	93.7	2.5	76.1	8.1	0
984	626681.0	283978.0	1305438546.0	56749226.0	504.033	21.911	3.5	34.8	33.1	33.9	10.4	0.3	3.0	27.7	55.9	51.6	48.4	44.1	91.4	4.9	61.4	9.2	0
985	722023.0	315522.0	150618894.0	160748611.0	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3	0
986	122979.0	57254.0	845539916.0	8632655.0	326.465	3.333	3.0	40.1	38.5	39.3	15.3	0.3	1.2	3.9	63.0	51.1	48.9	37.0	89.6	1.2	91.6	9.3	0
987	1145956.0	487839.0	2339870128.0	258560561.0	903.429	99.831	4.2	34.7	32.7	33.7	9.7	0.4	4.9	20.8	64.8	50.8	49.2	35.2	86.5	6.7	63.6	13.0	0
988	840978.0	356626.0	1241183094.0	237312769.0	479.223	91.627	2.2	41.1	38.6	39.9	14.3	0.3	3.0	8.6	67.0	51.4	48.6	33.0	93.0	0.6	85.4	10.2	0
989	601723.0	296719.0	158114680.0	18884970.0	61.048	7.292000000000002	3.4	34.0	33.6	33.8	11.4	0.3	3.5	50.7	42.3	52.8	47.2	57.7	89.9	4.1	38.5	7.9	0
990	1223348.0	589201.0	1890884266.0	37418903.0	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0
991	162233.0	93023.0	1492559284.0	899026998.0	576.28	347.116	4.1	43.4	38.0	40.6	20.4	0.3	1.2	19.3	69.8	50.6	49.4	30.2	69.8	5.2	71.9	30.7	0
992	47420.0	18010.0	3203598541.0	3088171.0	1236.9160000000004	1.192	3.5	37.1	33.6	35.6	13.1	0.7	0.5	0.4	77.7	52.4	47.6	22.3	85.7	22.9	73.5	11.5	0
993	214437.0	96832.0	1189006298.0	15105278.0	459.078	5.832000000000002	1.9	43.5	40.2	41.8	17.7	0.2	1.7	2.5	62.7	51.9	48.1	37.3	90.1	2.0	92.0	7.5	0
994	85215.0	33272.0	336161686.0	5969943.0	129.793	2.305	3.7	38.3	35.2	36.9	10.6	0.3	1.8	46.4	75.0	52.4	47.6	25.0	90.2	4.5	44.8	13.1	0
995	96443.0	40515.0	1831656075.0	14162379.0	707.206	5.468	2.1	34.6	31.7	33.2	12.2	0.4	1.1	13.1	66.7	51.2	48.8	33.3	92.0	2.4	81.2	8.3	0
996	1163414.0	527186.0	1378361040.0	29318642.0	532.188	11.32	2.9	34.5	32.3	33.4	9.9	0.2	3.9	21.2	58.3	51.3	48.7	41.7	90.5	2.3	69.2	9.8	0
997	1503085.0	612004.0	2118135038.0	75739760.0	817.817	29.243	1.3	39.8	37.1	38.5	13.1	0.2	9.3	4.7	63.1	51.4	48.6	36.9	94.9	3.3	80.0	5.7	0
998	287085.0	109282.0	649416399.0	6871682.0	250.741	2.653	1.2	39.4	37.1	38.4	10.1	0.3	14.4	17.5	72.9	51.0	49.0	27.1	95.9	2.0	62.2	6.0	0
999	221578.0	93656.0	695980407.0	1266845.0	268.72	0.489	1.8	34.5	32.0	33.2	10.3	0.3	1.5	25.8	63.8	51.2	48.8	36.2	92.9	1.4	69.4	8.4	0
1000	152021.0	62971.0	1422924260.0	338316259.0	549.394	130.625	2.4	41.1	39.4	40.3	13.4	0.3	0.6	2.1	71.8	50.7	49.3	28.2	92.5	0.8	94.4	11.8	0
1001	306479.0	97570.0	773832198.0	868122919.0	298.778	335.184	1.6	30.0	28.4	29.2	8.2	0.5	1.8	1.2	81.5	49.8	50.2	18.5	95.9	3.2	90.0	6.5	0
1002	269291.0	185992.0	2936777435.0	313664031.0	1133.896	121.106	4.9	42.7	39.7	41.1	17.1	0.5	1.0	13.4	64.4	51.1	48.9	35.6	60.3	3.1	79.9	29.2	0
1003	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1004	1931249.0	851261.0	5479291809.0	495471264.0	2115.5660000000007	191.303	2.6	37.9	36.3	37.1	10.9	0.8	14.6	6.2	58.5	50.2	49.8	41.5	92.7	3.9	68.7	7.4	0
1005	107931.0	48193.0	1668121832.0	47814148.0	644.065	18.461	1.6	43.2	41.0	42.1	15.4	0.3	1.0	2.3	66.0	51.1	48.9	34.0	89.3	1.1	93.7	7.2	0
1006	514453.0	179503.0	3871582888.0	51437339.0	1494.8270000000002	19.86	2.7	34.1	31.7	32.9	10.7	1.1	5.1	2.9	75.1	50.5	49.5	24.9	92.0	19.3	65.6	8.4	0
1007	360485.0	141016.0	1451520382.0	83325897.0	560.435	32.172	2.0	38.0	35.7	36.9	11.2	0.2	2.2	4.1	72.7	50.9	49.1	27.3	95.2	0.9	90.7	7.5	0
1008	823318.0	281695.0	4773691889.0	945991626.0	1843.133	365.249	1.4	37.7	34.8	36.2	11.7	1.0	6.7	1.8	73.9	50.3	49.7	26.1	94.8	17.0	68.7	4.8	0
1009	262604.0	102968.0	1604145428.0	12143221.0	619.364	4.689	2.3	33.1	31.3	32.2	8.2	0.4	3.0	12.5	69.4	50.6	49.4	30.6	93.5	3.4	78.2	9.1	0
1010	55889.0	22646.0	85557538.0	1466175.0	33.034	0.5660000000000001	2.1	37.4	35.5	36.4	9.9	0.6	6.1	1.1	69.3	50.4	49.6	30.7	94.6	3.3	86.1	9.0	0
1011	76258.0	36785.0	1573351092.0	1249470315.0	607.474	482.423	3.0	40.7	38.8	39.8	13.8	0.9	0.4	4.1	70.6	50.4	49.6	29.4	78.6	5.2	86.7	11.7	0
1012	1809034.0	714803.0	2236735560.0	100223390.0	863.6080000000002	38.696	2.0	34.3	32.4	33.4	8.9	0.7	4.7	14.9	69.2	51.0	49.0	30.8	91.9	10.0	66.6	11.7	0
1013	3817117.0	1639279.0	23828260196.0	62795719.0	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7	0
1014	274549.0	126647.0	1439267859.0	300755451.0	555.7040000000002	116.122	2.5	41.0	38.6	39.9	14.2	0.4	7.5	16.1	66.8	51.5	48.5	33.2	81.2	7.4	65.4	9.5	0
1015	894014.0	374249.0	1903891914.0	40213499.0	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0	0
1016	1223348.0	589201.0	1890884266.0	37418903.0	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0
1017	916924.0	356179.0	848218379.0	23083362.0	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9	0
1018	513657.0	204943.0	573067842.0	15616906.0	221.263	6.03	1.7	39.4	36.1	37.9	12.8	0.3	5.1	19.6	68.0	51.8	48.2	32.0	93.2	7.1	65.3	9.0	0
1019	823318.0	281695.0	4773691889.0	945991626.0	1843.133	365.249	1.4	37.7	34.8	36.2	11.7	1.0	6.7	1.8	73.9	50.3	49.7	26.1	94.8	17.0	68.7	4.8	0
1020	916924.0	356179.0	848218379.0	23083362.0	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9	0
1021	622263.0	252852.0	5508389808.0	7111582.0	2126.801	2.7460000000000004	2.3	35.7	32.5	34.1	10.0	1.0	2.7	6.2	68.0	50.2	49.8	32.0	93.3	4.9	79.8	7.7	0
1022	294567.0	127071.0	1881080439.0	36469028.0	726.289	14.081	1.8	37.1	34.6	35.8	10.0	0.6	4.1	0.9	57.7	49.8	50.2	42.3	93.9	4.5	87.2	4.6	0
1023	783969.0	312954.0	326888224.0	8854094.0	126.212	3.419	2.5	37.9	34.8	36.4	11.5	0.4	4.6	40.9	66.7	52.0	48.0	33.3	90.7	8.4	42.6	9.6	0
1024	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1025	894014.0	374249.0	1903891914.0	40213499.0	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0	0
1026	349497.0	142613.0	893975782.0	7960045.0	345.166	3.073	1.8	40.6	38.1	39.4	14.8	0.4	2.9	6.1	67.3	51.6	48.4	32.7	93.9	8.6	79.1	7.3	0
1027	33410.0	14055.0	1715745632.0	1496809.0	662.453	0.578	1.9	45.2	42.8	44.1	16.7	0.6	0.6	0.5	74.8	51.2	48.8	25.2	89.8	5.7	90.7	10.4	0
1028	2189641.0	800707.0	18664696661.0	251073334.0	7206.48	96.94	3.8	34.6	32.7	33.7	11.8	1.1	6.0	6.4	74.4	50.2	49.8	25.6	85.7	20.5	61.0	9.5	0
1029	1152425.0	509469.0	1433793826.0	137155436.0	553.591	52.956	2.1	36.9	34.9	35.9	11.4	0.9	6.2	11.8	57.3	50.9	49.1	42.7	93.4	3.4	74.4	7.6	0
1030	798552.0	326788.0	3912876833.0	177216729.0	1510.77	68.42399999999999	1.8	40.1	38.1	39.2	12.8	0.2	4.0	4.2	66.8	50.8	49.2	33.2	92.7	3.6	85.6	7.7	0
1031	894014.0	374249.0	1903891914.0	40213499.0	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0	0
1032	229363.0	101641.0	2031190777.0	40571253.0	784.247	15.665	2.8	36.5	33.1	34.9	12.0	0.3	2.1	54.7	64.3	52.4	47.6	35.7	88.5	2.1	39.5	13.1	0
1033	894014.0	374249.0	1903891914.0	40213499.0	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0	0
1034	186494.0	83034.0	1603744994.0	29499157.0	619.2090000000002	11.39	2.3	38.2	35.4	36.8	13.9	0.3	3.1	17.7	62.3	51.6	48.4	37.7	91.3	1.6	74.4	10.4	0
1035	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1036	214437.0	96832.0	1189006298.0	15105278.0	459.078	5.832000000000002	1.9	43.5	40.2	41.8	17.7	0.2	1.7	2.5	62.7	51.9	48.1	37.3	90.1	2.0	92.0	7.5	0
1037	155547.0	69662.0	646879637.0	14514058.0	249.762	5.604	3.4	37.2	33.8	35.6	12.7	0.2	1.6	52.1	64.2	52.9	47.1	35.8	86.6	1.3	43.2	12.7	0
1038	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1039	1024266.0	441240.0	2564612388.0	84967219.0	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0
1040	81642.0	38644.0	2964816225.0	23933885.0	1144.722	9.241	1.9	44.9	41.2	42.9	17.5	0.1	0.5	2.3	67.3	48.4	51.6	32.7	83.6	0.8	95.4	7.7	0
1041	343829.0	189896.0	438803381.0	468240430.0	169.423	180.789	4.5	35.4	33.8	34.6	10.9	0.3	2.9	60.2	53.9	51.6	48.4	46.1	74.9	1.9	33.0	16.4	0
1042	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1043	66537.0	30709.0	1848742669.0	25990687.0	713.804	10.035	2.3	41.2	38.4	39.9	15.0	0.2	0.3	25.4	69.4	51.5	48.5	30.6	83.1	2.3	70.4	12.2	0
1044	101564.0	41674.0	1229334487.0	43794640.0	474.649	16.909000000000002	1.3	31.1	28.5	29.8	10.8	0.4	8.6	4.0	51.4	50.7	49.3	48.6	93.5	1.2	82.6	4.4	0
1045	1714773.0	662872.0	3211119983.0	42127509.0	1239.82	16.266	1.9	34.2	31.5	32.8	10.3	0.8	2.4	7.5	68.4	51.0	49.0	31.6	91.9	12.7	72.9	9.6	0
1046	3095313.0	1164786.0	10895120648.0	826347909.0	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5	0
1047	782341.0	300960.0	2178761906.0	116235513.0	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0	0
1048	1526006.0	670171.0	347321129.0	22289408.0	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9	0
1049	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1050	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
1051	3817117.0	1639279.0	23828260196.0	62795719.0	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7	0
1052	840978.0	356626.0	1241183094.0	237312769.0	479.223	91.627	2.2	41.1	38.6	39.9	14.3	0.3	3.0	8.6	67.0	51.4	48.6	33.0	93.0	0.6	85.4	10.2	0
1053	1748066.0	810388.0	3133329108.0	292869341.0	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7	0
1054	722023.0	315522.0	150618894.0	160748611.0	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3	0
1055	905116.0	352388.0	603490137.0	35385294.0	233.009	13.662	1.2	42.5	39.7	41.1	15.1	0.2	14.5	5.8	71.1	51.8	48.2	28.9	95.3	5.0	71.9	5.6	0
1056	2496435.0	989435.0	4915061046.0	1381673402.0	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9	0
1057	718451.0	271031.0	1161371825.0	757704380.0	448.408	292.551	1.3	40.5	37.9	39.3	13.4	0.5	24.8	2.8	68.1	50.8	49.2	31.9	95.1	11.8	53.4	4.6	0
1058	5194675.0	2180359.0	2448383588.0	1785882224.0	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6	0
1059	172332.0	69181.0	1091310901.0	4294303.0	421.358	1.658	1.6	41.2	39.6	40.4	13.1	0.1	1.0	1.2	74.0	50.7	49.3	26.0	94.2	0.4	96.1	10.0	0
1060	11591.0	5405.0	722067811.0	13500089.0	278.79200000000003	5.2120000000000015	2.4	40.6	39.0	39.9	14.7	0.3	0.1	1.3	69.7	50.4	49.6	30.3	84.9	0.7	96.4	10.8	0
1061	2368139.0	943257.0	2256602704.0	96696353.0	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0
1062	464697.0	228928.0	1934425891.0	314858950.0	746.8860000000002	121.568	3.6	44.8	42.3	43.6	20.7	0.4	2.1	4.5	67.0	51.4	48.6	33.0	82.8	2.6	88.2	14.9	0
1063	176695.0	73149.0	1651177709.0	18299478.0	637.523	7.065	1.8	38.5	35.8	37.1	11.8	1.7	3.0	1.0	67.5	50.1	49.9	32.5	95.2	1.5	91.3	6.1	0
1064	517110.0	219580.0	850693384.0	28210895.0	328.455	10.892	1.9	34.4	32.6	33.5	10.6	0.7	2.7	11.6	62.1	50.8	49.2	37.9	92.2	5.7	76.4	10.3	0
1065	927644.0	398274.0	1976612450.0	56576401.0	763.174	21.844	2.8	36.2	32.9	34.6	10.3	0.2	2.3	52.1	65.9	52.3	47.7	34.1	88.1	3.3	40.6	15.1	0
1066	1202362.0	527255.0	2247237402.0	102643656.0	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	0
1067	600158.0	285797.0	396268588.0	4225359.0	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0
1068	267587.0	120217.0	740672748.0	30797770.0	285.975	11.890999999999998	3.1	34.2	32.3	33.2	9.8	0.5	4.6	38.0	58.1	52.3	47.7	41.9	91.0	7.9	46.4	10.2	0
1069	160645.0	65968.0	1371267673.0	35658276.0	529.4490000000002	13.768	2.6	39.6	37.5	38.6	12.6	0.3	1.0	6.4	73.1	51.2	48.8	26.9	92.4	1.6	88.9	10.2	0
1070	658466.0	300552.0	2878192209.0	32474487.0	1111.276	12.538	3.4	38.6	35.3	37.1	13.1	0.3	1.4	42.0	64.6	52.6	47.4	35.4	87.7	2.2	53.0	13.3	0
1071	980263.0	440909.0	23794311939.0	5337525.0	9187.036	2.061	2.9	39.1	36.2	37.7	15.4	3.3	2.6	3.5	62.6	50.9	49.1	37.4	88.1	12.3	74.3	11.2	0
1072	782341.0	300960.0	2178761906.0	116235513.0	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0	0
1073	782341.0	300960.0	2178761906.0	116235513.0	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0	0
1074	658466.0	300552.0	2878192209.0	32474487.0	1111.276	12.538	3.4	38.6	35.3	37.1	13.1	0.3	1.4	42.0	64.6	52.6	47.4	35.4	87.7	2.2	53.0	13.3	0
1075	3010232.0	1048907.0	2047561084.0	407916814.0	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0
1076	1202362.0	527255.0	2247237402.0	102643656.0	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	0
1077	670850.0	270359.0	1025908386.0	124944841.0	396.105	48.24100000000001	1.1	41.8	39.5	40.7	14.5	0.2	8.6	5.7	65.5	52.1	47.9	34.5	95.4	1.3	82.3	5.9	0
1078	600158.0	285797.0	396268588.0	4225359.0	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0
1079	9818605.0	3445076.0	10509869649.0	1795012906.0	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0
1080	949113.0	370821.0	1114982482.0	179999078.0	430.497	69.498	1.7	41.5	38.3	40.0	14.7	0.4	5.4	14.6	68.1	51.9	48.1	31.9	93.6	8.3	68.1	5.5	0
1081	182265.0	104061.0	4117521611.0	1133190229.0	1589.784	437.527	5.0	42.2	40.1	41.1	16.8	0.7	0.7	9.4	69.9	51.1	48.9	30.1	70.3	2.0	85.7	27.8	0
1082	455746.0	177647.0	2698080682.0	91022528.0	1041.735	35.144	1.9	37.0	35.1	36.1	10.4	0.7	2.1	4.3	74.7	50.4	49.6	25.3	91.5	7.0	83.5	10.7	0
1083	177223.0	77313.0	9778246966.0	186530888.0	3775.402	72.02	2.2	43.4	40.2	41.8	16.9	2.8	2.5	0.9	66.8	50.8	49.2	33.2	91.0	2.5	86.7	6.7	0
1084	1585873.0	847090.0	59126033.0	27873331.0	22.829	10.762	4.4	36.8	36.0	36.4	13.5	0.5	11.3	15.6	40.4	53.1	46.9	59.6	90.2	11.1	57.4	5.0	0
1085	172780.0	71096.0	1294491529.0	8902814.0	499.806	3.437	3.1	29.5	26.3	27.7	9.5	0.3	6.2	4.0	56.5	49.0	51.0	43.5	92.2	3.3	84.0	8.1	0
1086	172780.0	71096.0	1294491529.0	8902814.0	499.806	3.437	3.1	29.5	26.3	27.7	9.5	0.3	6.2	4.0	56.5	49.0	51.0	43.5	92.2	3.3	84.0	8.1	0
1087	1280122.0	621763.0	1184118946.0	2041935958.0	457.191	788.3960000000002	2.8	41.7	38.4	40.2	15.5	0.2	2.6	29.7	58.7	52.6	47.4	41.3	87.7	1.8	63.6	13.2	0
1088	535153.0	254775.0	1195417263.0	7204078.0	461.55300000000005	2.782	2.9	40.7	37.5	39.2	15.1	0.2	1.7	20.9	61.6	52.0	48.0	38.4	87.9	0.8	73.9	12.9	0
1089	31227.0	15942.0	1680549138.0	22462605.0	648.864	8.673	2.0	43.9	40.4	42.1	15.3	0.4	0.8	0.5	64.9	50.3	49.7	35.1	78.7	0.3	96.5	9.2	0
1090	600158.0	285797.0	396268588.0	4225359.0	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2	0
1091	1748066.0	810388.0	3133329108.0	292869341.0	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7	0
1092	688078.0	286490.0	879428364.0	12868473.0	339.5490000000001	4.9689999999999985	3.4	36.4	34.2	35.4	8.7	0.3	4.5	25.0	67.4	51.4	48.6	32.6	90.8	5.3	62.2	12.5	0
1093	252409.0	111214.0	1347585521.0	797420433.0	520.306	307.886	1.3	46.0	43.0	44.5	16.7	0.6	5.5	2.8	60.7	50.8	49.2	39.3	92.8	6.7	80.0	5.2	0
1094	544179.0	226571.0	1226034453.0	16890687.0	473.375	6.522	1.9	37.6	35.2	36.4	10.9	0.4	4.2	4.3	68.2	51.2	48.8	31.8	94.0	2.5	86.0	10.2	0
1095	2368139.0	943257.0	2256602704.0	96696353.0	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0
1096	440171.0	187353.0	1179412087.0	38490958.0	455.374	14.861	1.7	34.3	30.9	32.6	10.9	0.2	2.8	45.3	62.3	52.0	48.0	37.7	91.8	1.4	48.8	9.3	0
1097	498365.0	211593.0	2583543968.0	30067177.0	997.512	11.609000000000002	2.2	35.1	33.4	34.2	11.4	1.2	4.1	9.3	65.6	50.6	49.4	34.4	91.5	5.1	76.3	10.6	0
1098	96656.0	41452.0	1187111257.0	47210580.0	458.346	18.228	1.8	40.3	37.3	38.8	14.6	0.1	0.7	4.8	66.5	51.5	48.5	33.5	93.2	1.3	91.2	7.2	0
