category,rate,name,address,url,price_range
"Electronics Repair,Mobile Phones,Mobile Phone Repair",5.0 star rating,sprint by mobile now,,,$$
"American (New),Vegetarian",4.0 star rating,blue ridge grill,,,$$$
Mobile Phones,4.0 star rating,radio shack sprint ,,,$$
"Auto Detailing,Car Wash",4.5 star rating,royal shine,,,
Currency Exchange,4.0 star rating,currency exchange international,,,
"Thrift Stores,Antiques,Toy Stores",4.5 star rating,goldspot,,,$
Jewelry,,diamond center,,,
"Photographers,Videographers",5.0 star rating,hobbs studio,,,
"Video/Film Production,Advertising,Marketing",5.0 star rating,stand by for action,,,
Jewelry,4.5 star rating,all that glitters,,,$$
Barbers,4.0 star rating,dikke ,,,$
"Piercing,Tattoo",5.0 star rating,oouch body jewelry,,,$$
Accountants,,whymsy,,,
"Makeup Artists,Hair Salons",,glamour girl,,,
"Music Venues,Dive Bars",4.0 star rating,rio station,,,$
Mortgage Brokers,5.0 star rating,prospect mortgage,,,
Nail Salons,2.0 star rating,rose nails,,,$$
"Jewelry,Jewelry Repair,Pawn Shops",5.0 star rating,the gold shop,,,$$$
"Dive Bars,American (Traditional),Dance Clubs",4.0 star rating,heat ultra lounge,,,$
"Italian,Pizza",4.0 star rating,simi snack shack,,,$$
"Maternity Wear,Children's Clothing,Women's Clothing",4.5 star rating,motherhood maternity®,,,$$$
Steakhouses,4.0 star rating,genghis grill coming ,,,$$$$
"Cosmetic Dentists,General Dentistry",5.0 star rating,vandys,,,
General Dentistry,4.5 star rating,cherry hill dental,,,
"Martial Arts,Acupuncture",5.0 star rating,princeton pediatrics,,,
"Breweries,American (Traditional)",2.0 star rating,gordon biersch brewery,,,$$
Tanning,4.5 star rating,down under,,,$$
Massage,4.0 star rating,freestyle,,,
Thai,4.0 star rating,tip thai,,,$$
Home Inspectors,5.0 star rating,home teams,,,
Toy Stores,4.5 star rating,toys 4 you,,,$$$
"Event Photography,Party Equipment Rentals",5.0 star rating,community boothe @ greene,,,
Nurseries & Gardening,4.5 star rating,cbs outdoors,,,$$
Cosmetics & Beauty Supply,3.0 star rating,jc penney styling salon,,,$$
,,full service dental,,,
Coffee & Tea,4.5 star rating,good brews coffee and tea,,,$
"Chiropractors,Sports Medicine,Physical Therapy",4.0 star rating,access healthcare - brown chiropractic,,,
Shopping,4.5 star rating,faconnable,,,$$$
Child Care & Day Care,,kiddos,,,
"Asian Fusion,Dance Clubs",4.0 star rating,express dual gender,,,$$$
"British,Pubs",3.5 star rating,hipnotic styles,,,$$
Museums,4.0 star rating,merle hay bowling lanes,,,
Hobby Shops,4.5 star rating,gamesmore,,,$$
Mobile Phones,1.0 star rating,sprintt cellular,,,
Maternity Wear,1.5 star rating,motherhood maternity ,,,
Sewing & Alterations,5.0 star rating,golden scissors,,,
"Chinese,Lounges",3.0 star rating,china cafe,,,$$
Bookstores,4.0 star rating,dillards salon,,,$$
"Photography Stores & Services,Photo Booth Rentals",4.5 star rating,sundance hair stylist,,,$$
Gift Shops,4.0 star rating,the perfume place,,,$$
Museums,4.0 star rating,raptor pcs,,,
"Nail Salons,Day Spas",4.0 star rating,roses nail salon,,,$$
Comic Books,4.5 star rating,comics and more,,,$$
Flea Markets,4.0 star rating,moses jewelers,,,$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,fancy fragrances,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,precision mountain wear,,,$$
"Creperies,Sandwiches,Belgian",3.5 star rating,sisley italian kitchen,,,$$
"Accessories,Hats",4.5 star rating,dime one,,,$$
Sewing & Alterations,4.5 star rating,professional tailors,,,
"Optometrists,Ophthalmologists,Laser Eye Surgery/Lasik",4.0 star rating,vutt sunglasses,,,
Banks & Credit Unions,,pnb remittance centers,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,burtons international,,,$$
Optometrists,3.5 star rating,vision savers,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,ri home improvement,,,$
Trainers,5.0 star rating,work out world - basement level,,,
"Architects,Contractors",5.0 star rating,designs 101,,,
"Women's Clothing,Accessories",3.5 star rating,papa razzi,,,$$$
"Gyms,Trainers,Yoga",3.5 star rating,crunch fitness,,,
"Bakeries,Desserts",4.5 star rating,galleria at gateway,,,$
"Social Clubs,Party & Event Planning",3.5 star rating,xtreme fun,,,
"Banks & Credit Unions,Investing",4.5 star rating,wachovia bank n a ,,,
Professional Sports Teams,4.5 star rating,jersey world,,,
Caterers,4.0 star rating,ben franklin crafts,,,
Mobile Phones,3.0 star rating,diamond verizon wireless,,,$$
Coffee & Tea,4.5 star rating,berry blendz,,,$
"Diners,Breakfast & Brunch,American (Traditional)",4.0 star rating,parmida,,,$$
"Sushi Bars,Japanese",4.0 star rating,kabuto,,,$$$
"Gas & Service Stations,Auto Repair,Smog Check Stations",4.5 star rating,conoco,,,
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,the perfume guy,,,$$
"Graphic Design,Printing Services,Marketing",5.0 star rating,air graphics,,,
Fashion,,gerri ,,,
"Counseling & Mental Health,Life Coach,Hypnosis/Hypnotherapy",5.0 star rating,bc; sports card,,,
"Venues & Event Spaces,Music Venues",3.0 star rating,t-body,,,$$
"Pubs,Sports Bars",3.5 star rating,the black harp,,,$
Nail Salons,3.0 star rating,nail elite,,,$$
Hospitals,3.5 star rating,georgia vision group,,,
"Coffee & Tea,Bubble Tea,Desserts",4.0 star rating,bubble tea house,,,$
"Painters,Interior Design,Contractors",3.5 star rating,picture perfect,,,
"Local Flavor,Festivals",4.5 star rating,churros land,,,
Shoe Stores,4.5 star rating,shoe ,,,$$$
"Insurance,Property Management",5.0 star rating,t okamoto ,,,
Hobby Shops,4.5 star rating,calendar club + games,,,$$
"Burgers,Diners,Breakfast & Brunch",3.5 star rating,stripburger,,,$$
"Local Flavor,Mass Media",2.5 star rating,plymouth barber,,,
"Mobile Phones,Mobile Phone Repair",4.0 star rating,radioshack wireless,,,$$
"Seafood,Fish & Chips",4.0 star rating,flying fish public market,,,$$
"Banks & Credit Unions,Investing,Financial Advising",4.0 star rating,columbus community bank,,,
"American (Traditional),Steakhouses",4.0 star rating,810 zone,,,$$$
"Delis,Greek",3.5 star rating,gourmet deli,,,$
"Men's Clothing,Accessories,Sports Wear",4.5 star rating,menswear collections,,,$$$
Cinema,3.5 star rating,vogue,,,
"Cheese Shops,Grocery",4.5 star rating,french market,,,$$
Toy Stores,3.5 star rating,go games,,,$$
"Dive Bars,American (Traditional),Dance Clubs",4.0 star rating,millers at the mall,,,$
Sports Bars,3.5 star rating,the sky box,,,$
"Women's Clothing,Jewelry",5.0 star rating,kids formal wear,,,$$
Italian,4.0 star rating,la buona tavola truffle,,,$$
Electronics,4.5 star rating,ultimate electronics,,,$$$
Jewelry,3.0 star rating,juniques,,,
Thrift Stores,2.5 star rating,dollar deals,,,$
"Leather Goods,Luggage",3.0 star rating,taylor trunk,,,$$$$
Tobacco Shops,4.5 star rating,smoke shop,,,$$
"Shopping Centers,Toy Stores",3.0 star rating,chico mall management office,,,$$
"Pet Groomers,Pet Boarding/Pet Sitting",4.0 star rating,doggie spa,,,
"Tattoo,Piercing,Jewelry",4.5 star rating,the gold guys,,,$$
Grocery,3.5 star rating,bolles organic raspberry,,,$$$
"Parks,Local Flavor",4.0 star rating,barefoot carousel,,,
"Car Dealers,Auto Repair",3.0 star rating,gaddis investments,,,
"American (New),Wine Bars,Desserts",3.5 star rating,katies pretzel,,,$$$
"Nail Salons,Hair Removal",5.0 star rating,nail glamour rose,,,$$
American (Traditional),4.0 star rating,18th hole,,,$$
Airlines,3.5 star rating,nj transit corporation,,,
"Breakfast & Brunch,Desserts",4.5 star rating,all stirred up!,,,$$
"Gyms,Swimming Pools,Rock Climbing",4.0 star rating,ice court,,,
"French,Breakfast & Brunch",4.0 star rating,joels bistro,,,$$
Jewelry,4.5 star rating,king jewelers,,,$$
"Churches,Community Service/Non-Profit",4.5 star rating,legacy baptist church,,,
Barbers,4.5 star rating,pro haircutters,,,$$
Jewelry,4.5 star rating,jules vision,,,$$
"Burgers,Cheesesteaks",4.0 star rating,steakshake,,,$
Pet Stores,5.0 star rating,friendly pets,,,
"Tattoo,Piercing,Jewelry",4.5 star rating,rockin bohemian,,,$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,tennessee gold buyers,,,$$
"Dry Cleaning & Laundry,Sewing & Alterations",4.0 star rating,executive cleaners,,,$
"Shoe Stores,Luggage,Sports Wear",4.0 star rating,birkenstock footprints,,,$$
"Accessories,Hats",4.5 star rating,the accessories box,,,$$
Colleges & Universities,3.0 star rating,pediatric partners- n va,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,jcpenney styling salon,,,$$
Women's Clothing,2.0 star rating,catherines plus,,,
Shoe Repair,4.5 star rating,cuoio,,,
American (New),4.0 star rating,valle vista optical,,,$$$
Vietnamese,4.5 star rating,pho saigon,,,
"Local Flavor,Mass Media",2.5 star rating,girl scouts - joshua tree coucil,,,
"Delis,Cheesesteaks,Breakfast & Brunch",4.0 star rating,graces place,,,$
"Bowling,Breakfast & Brunch,Cocktail Bars",4.0 star rating,pin-up bowl,,,$$
"Chinese,Mongolian,Hot Pot",3.5 star rating,gengis khan,,,$$
Jewelry,5.0 star rating,prestige jeweler,,,$$
Architects,,meme,,,
"Women's Clothing,Men's Clothing",3.0 star rating,zara wigs,,,$
"Videos & Video Game Rental,Electronics",3.0 star rating,new concept video,,,$$
"Burgers,American (Traditional)",3.0 star rating,kona grill-restaurant,,,$$
Pediatric Dentists,4.0 star rating,alameda pediatric dentistry,,,
Department Stores,4.0 star rating,macy*s womens,,,$$$
Banks & Credit Unions,1.5 star rating,territorial savings bank,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,cindys hallmark,,,$$$
Tex-Mex,2.0 star rating,chilis too,,,$$
"Sushi Bars,Japanese",3.5 star rating,kinichi,,,$$$
"Adult Entertainment,Tours",4.0 star rating,the break room,,,$$
"Dog Parks,Landmarks & Historical Buildings",5.0 star rating,sprint by coastal communications,,,
"Home Cleaning,Handyman,Carpet Cleaning",3.0 star rating,al phillips the cleaner,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,sj exclusive trends,,,$$$
"Beer, Wine & Spirits",4.5 star rating,market square mercantile,,,$$
"Women's Clothing,Shoe Stores,Men's Clothing",3.5 star rating,the shoe department,,,$$$$
"Printing Services,Screen Printing",5.0 star rating,impressions,,,
"Local Flavor,Mass Media",2.5 star rating,miami-dade dept - health,,,
Nail Salons,3.5 star rating,serenity nailsspa,,,$$
"Children's Clothing,Accessories,Shoe Stores",4.5 star rating,carters childrens wear,,,$
,,valor security services,,,
Cosmetics & Beauty Supply,2.0 star rating,deep sea cosmetics,,,$$$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,seasons mart,,,$
Apartments,4.5 star rating,mall managment office,,,
Window Washing,5.0 star rating,xtremez,,,
"Shopping Centers,Toy Stores",3.0 star rating,wetzels pretzels ll,,,$$
"Sushi Bars,Japanese",4.0 star rating,pink cadillac,,,$$
American (New),4.0 star rating,the islands best,,,$$$$
"Men's Clothing,Women's Clothing,Home Decor",3.0 star rating,redline signs and graphics,,,$$
"Breakfast & Brunch,American (New),Mediterranean",4.0 star rating,coolsweats,,,$$$
"Pubs,Sports Bars",3.5 star rating,prime time sports,,,$$
"Lounges,Dance Clubs",3.0 star rating,afterhours clubwear,,,$$$
"Sushi Bars,Japanese",3.5 star rating,sbs bonsai,,,$$
"Seafood,Live/Raw Food",4.0 star rating,personal training instit ,,,$$$
"Bakeries,Donuts",4.5 star rating,the halloween shoppe,,,$
Optometrists,5.0 star rating,20-20 eye works,,,
French,4.5 star rating,aunt dorians,,,$$$
"Jewelry,Watches",3.5 star rating,samuels diamonds,,,$$$$
Preschools,5.0 star rating,young world,,,
"Japanese,Sushi Bars",3.5 star rating,cola zeum,,,$$
"Art Galleries,Comic Books,Hobby Shops",3.5 star rating,rock gallery,,,$$
,,mm; greek embroidery,,,
,,china shuttle,,,
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,wireless gallery,,,$$
"Naturopathic/Holistic,Allergists",4.5 star rating,vitamin solution,,,
"Wine Bars,Tapas/Small Plates",4.5 star rating,wine loft,,,$$
Hotels,4.5 star rating,centennial wireless,,,$$$
"Korean,Chicken Wings",3.5 star rating,oriental bbq,,,$$
Coffee & Tea,4.5 star rating,press coffee food wine,,,$$
Colleges & Universities,3.0 star rating,student union,,,
"Newspapers & Magazines,Cards & Stationery",4.0 star rating,sweetsn news,,,$$
Banks & Credit Unions,3.5 star rating,members coop credit union,,,
"Diners,Korean,American (Traditional)",4.0 star rating,mugshots coffee,,,$
"Gyms,Swimming Lessons/Schools,Child Care & Day Care",4.0 star rating,ymca child dropn shop,,,
"Hot Pot,Japanese",4.0 star rating,nabee,,,$$
Sandwiches,4.5 star rating,pa dutch farmers market,,,$$
Optometrists,5.0 star rating,eye care plusm reiter optometrist,,,
Hardware Stores,4.5 star rating,southern lifestyles,,,$$
"Sporting Goods,Gift Shops,Trophy Shops",5.0 star rating,cell phone fun,,,$$
"American (Traditional),Steakhouses",4.0 star rating,kincaids hamburgers,,,$$$
,,helio,,,
Hair Salons,5.0 star rating,color me beautiful,,,$$
"Bars,American (Traditional)",3.0 star rating,dave and busters,,,$$
"Cajun/Creole,Southern,American (New)",3.5 star rating,bourbon street cajun cafe,,,$$
"Jewelry,Accessories,Art Galleries",5.0 star rating,grand glitz,,,$$$
"Shoe Stores,Men's Clothing,Formal Wear",3.5 star rating,stacys mens wear,,,$$
"Chinese,Hot Pot",4.0 star rating,crepes duo,,,$$
"Tattoo,Piercing,Jewelry",4.5 star rating,s a body jewelry,,,$$
"Limos,Airport Shuttles",5.0 star rating,luggage express,,,
Banks & Credit Unions,3.5 star rating,capital one bank,,,
"Music & DVDs,Bookstores",4.5 star rating,the 9th chakra,,,$
Pizza,3.5 star rating,g-style,,,$
"Tapas/Small Plates,American (New)",4.5 star rating,witwisdom,,,$$$
"Museums,Aquariums",4.0 star rating,the fan cave,,,
"Home Cleaning,Carpet Cleaning",4.5 star rating,shielas linens,,,
"Grocery,Ethnic Food",4.0 star rating,altas market square,,,$$
"Cards & Stationery,Gift Shops",4.5 star rating,get gifts,,,$$
Festivals,4.5 star rating,costco coming in 2012 ,,,
Adult Entertainment,,flamingos,,,
Public Services & Government,,us air force recruiting,,,
Pizza,3.5 star rating,papa johns,,,$$
Nail Salons,3.5 star rating,belagio,,,$$
Gift Shops,4.5 star rating,personalized ornaments,,,$$
"Men's Clothing,Bespoke Clothing",4.5 star rating,francos fine clothiers,,,$$$
"Breakfast & Brunch,American (Traditional),Cafes",3.5 star rating,terrace cafe,,,$$
"Bars,Gastropubs",4.0 star rating,auntie annes pretzels lower level,,,$$
"Used, Vintage & Consignment,Men's Clothing,Women's Clothing",3.5 star rating,liz claiborne shoes,,,$$
Cosmetics & Beauty Supply,4.5 star rating,spritz designer fragrances,,,$$$
"Women's Clothing,Jewelry",3.5 star rating,starlet,,,$$
Cinema,4.5 star rating,blue oaks stadium cinemas,,,
Photographers,2.5 star rating,sears portrait studio,,,
"Sports Bars,Sandwiches",4.0 star rating,jillians sports grill,,,$$
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,cali! fashion,,,$$
"IT Services & Computer Repair,Computers",,i-smart,,,
"Bridal,Sewing & Alterations,Party & Event Planning",4.5 star rating,royal formal,,,$
Jewelry,5.0 star rating,roxy jewelers,,,$$
"Trainers,Chiropractors",5.0 star rating,alex k,,,
,3.0 star rating,shoe express,,,
Hair Salons,4.5 star rating,blake austin academy,,,$$
Shopping Centers,3.5 star rating,proactiv vending machine,,,$$$
Toy Stores,4.0 star rating,the toy store,,,$$
Airports,4.0 star rating,cubby caboose,,,
"Sports Medicine,Orthopedists",4.0 star rating,pro active solution,,,
"Hardware Stores,Hobby Shops,Arts & Crafts",4.0 star rating,bayer sculptures,,,$$
"Greek,Mediterranean",4.5 star rating,mediterranean express grill,,,$$$
Italian,4.0 star rating,millano,,,$$$
"Bakeries,Coffee & Tea,Desserts",3.5 star rating,tous,,,$$
"Hair Salons,Makeup Artists,Waxing",5.0 star rating,the spa and salon,,,$$
"Wine Bars,Lounges,French",4.0 star rating,louis cohns mens wear,,,$$
Sports Wear,4.5 star rating,giants dugout,,,$$$
"Family Practice,Urgent Care",4.0 star rating,access health,,,
Eyewear & Opticians,5.0 star rating,sunshade optique,,,$$$$
Bakeries,4.0 star rating,texas bakery,,,$$
Hotels,4.5 star rating,four seasons,,,$$$$
Hair Salons,4.5 star rating,tom wahls,,,$$
"Piercing,Tattoo",5.0 star rating,kangs collections,,,$$
Cinema,4.5 star rating,bingo palace,,,
"Ice Cream & Frozen Yogurt,Food Trucks",4.5 star rating,essential chocolate desserts,,,$
Mobile Phones,3.0 star rating,tamara g,,,$$
Banks & Credit Unions,,commerce bank,,,
Steakhouses,4.0 star rating,ice age 00,,,$$$$
"Cannabis Clinics,Massage Therapy",4.0 star rating,smoking alternative,,,
Fashion,2.5 star rating,rue21 etc!,,,$
Solar Installation,3.0 star rating,pg global,,,
"Cosmetics & Beauty Supply,Waxing",4.0 star rating,tiffanys beauty supply,,,$$
"Pubs,British",4.0 star rating,british foods,,,$
"Hair Extensions,Nail Salons",4.5 star rating,beauty buzz,,,$$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,vanilla bake shop,,,$
"Pubs,Pizza,Breweries",4.0 star rating,noces pizzeria,,,$$
"Electronics,Car Stereo Installation,Home Theatre Installation",4.5 star rating,five star audio,,,$$
"Mexican,Burgers,Dive Bars",4.5 star rating,the draft sport grill,,,$$
Hair Removal,5.0 star rating,the art of thread,,,$
"Sandwiches,Delis,Italian",4.5 star rating,the bomb factory,,,$
Ramen,4.0 star rating,coco,,,$$
"Cajun/Creole,Seafood,Asian Fusion",3.5 star rating,big easy cajun,,,$$
"Shoe Stores,Accessories",4.5 star rating,trendy tag boutique,,,$$$
"Ice Cream & Frozen Yogurt,Desserts",4.0 star rating,sunset yogurt,,,$
Sports Wear,2.5 star rating,shirtique,,,$$$
Printing Services,4.0 star rating,cal-time,,,
Apartments,1.0 star rating,woodlands financial group,,,
"Ethnic Food,Grocery,Italian",4.5 star rating,san martin,,,$$
"Steakhouses,Seafood,American (New)",3.5 star rating,harold seltzers steakhouse,,,$$$$
Pet Stores,2.5 star rating,serramonte pets,,,
Karaoke,3.5 star rating,den-bars hallmark,,,$$
Local Services,4.5 star rating,mcguckin design center,,,
"Italian,Pizza",4.0 star rating,won $800 casino,,,$$
"Party Bus Rentals,Travel Services",5.0 star rating,topsn travel,,,
"Hair Salons,Barbers",5.0 star rating,mall barber,,,$$$
Hair Salons,4.5 star rating,rosys beauty salon,,,$$$
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,coolest tees,,,$$
"Italian,Breakfast & Brunch",4.0 star rating,pastacompany,,,$$
Eyewear & Opticians,5.0 star rating,sports expressions,,,$$
"Vietnamese,Ice Cream & Frozen Yogurt,Sandwiches",4.0 star rating,sushisandwich,,,$
"Gyms,Trainers",5.0 star rating,key 2 wellness,,,
"Bars,Tobacco Shops",4.5 star rating,zayras fashions,,,$$
