new_id,old_id,mall,name,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent
1162,1169,The Plaza at Robinson Town Centre,Allegheny County,pennsylvania,42003,40.46892,-79.98092,1223348,589201,1890884266,37418903,730.075,14.448,2.1,43.3,39.3,41.3,16.8,0.1,2.8,13.2,57.7,52.1,47.9,42.3,90.6,0.5,81.5,8.9,"girl's clothing:1,nutritional supplements:1,telecommunication:1,coffee:1,home furnishings:1,beauty products:1,footwear:1"
1163,1454,Woodburn Company Stores,Yamhill County,oregon,41071,45.248138,-123.316117,99193,37110,1854068926,6429807,715.86,2.483,2.4,37.9,35.8,36.8,13.4,1.5,1.5,0.9,72,49.8,50.2,28,93.6,7.2,85.4,6.4,"women's handbags:1,clothing:5,ice cream:1,shoes:1,women's clothing:2,nutritional supplements:1,sports clothing:1,headwear:1,children's apparel:1,fasion wholesale:1,clothing & shoes:1,children's clothing:1,plus size clothing:1,eyewear:1,restaurant:1,telecommunication:1,children's footwear:1,maternity clothing:1"
1164,691,Mid Rivers Mall,St. Charles County,missouri,29183,38.781102,-90.674915,360485,141016,1451520382,83325897,560.435,32.172,2,38,35.7,36.9,11.2,0.2,2.2,4.1,72.7,50.9,49.1,27.3,95.2,0.9,90.7,7.5,"children's footwear:1,clothing:15,men's clothing:3,jewelry:5,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:2,plus size clothing:1,personalized gifts:1,telecommunication:2, clothing:2,girl's clothing:1,shoes:1,women's clothing:6,sports apparel:1,women's jewelry:2,maternity clothing:1,photography:1,children's clothing:1,eyewear:5,hair care:2,restaurant:4,footwear:2,sporting goods:1,perfume:1"
1165,434,Greenway Station,Dane County,wisconsin,55025,43.067468,-89.417852,488073,216022,3100835926,106205344,1197.239,41.006,2,35.5,33.4,34.4,10.3,0.4,4.7,5.2,57.3,50.5,49.5,42.7,94.3,2.5,84.7,6.5,"girl's clothing:1,coffee:1,clothing:2,ice cream:1,men's clothing:1,women's clothing:6,telecommunication:1,beauty products:1"
1166,1250,Town Center at Cobb,Cobb County,georgia,13067,33.93994,-84.574166,688078,286490,879428364,12868473,339.549,4.969,3.4,36.4,34.2,35.4,8.7,0.3,4.5,25,67.4,51.4,48.6,32.6,90.8,5.3,62.2,12.5,"women's shoes:1,clothing:12,men's clothing:1,jewelry:7,nutritional supplements:2,sports clothing:1,footwear:2,mattress:1,headwear:1,consumer electronics:1,beauty products:1,children's apparel:3,hair care:1,plus size clothing:1,personalized gifts:1,telecommunication:3, clothing:1,girl's clothing:1,women's handbags:1,skincare:1,shoes:1,women's clothing:6,sports apparel:1,cellular accessories:1,women's jewelry:2,coffee:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:6,perfume:1,children's footwear:1,candles:1,cookies:1"
1167,657,Marketplace at Austin Bluffs,Denver County,colorado,8031,39.761849,-104.880625,600158,285797,396268588,4225359,153,1.631,3.6,33.9,33.5,33.7,10.4,1.4,3.4,10.2,47.5,50,50,52.5,92.1,11.9,68.9,7.2,"coffee:1,telecommunication:1"
1168,1022,Southridge Mall,Polk County,iowa,19153,41.684281,-93.56972,430640,182262,1486121332,45945876,573.795,17.74,2.4,35.6,33.7,34.7,10.8,0.3,3.5,6,63.6,51,49,36.4,93.4,2.9,84.7,8.2,"jewelry:1,clothing:3,shoes:1,women's clothing:3,cellular accessories:1,women's jewelry:1,beauty products:1,department store:1,nutritional supplements:1,eyewear:1,hair care:1,restaurant:1,telecommunication:1"
1169,274,Deptford Mall,Camden County,new jersey,34007,39.802352,-74.961251,513657,204943,573067842,15616906,221.263,6.03,1.7,39.4,36.1,37.9,12.8,0.3,5.1,19.6,68,51.8,48.2,32,93.2,7.1,65.3,9,"women's shoes:2,clothing:14,men's clothing:1,jewelry:6,sports clothing:1,mattress:1,beauty products:3,children's apparel:3,nutritional supplements:1,plus size clothing:2,personalized gifts:1,telecommunication:3, clothing:2,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:1,women's clothing:4,sports apparel:1,cellular accessories:1,women's jewelry:1,maternity clothing:1,disney:1,children's clothing:1,eyewear:2,hair care:1,restaurant:7,footwear:1,children's footwear:1,candles:1"
1170,457,Harford Mall,Harford County,maryland,24025,39.537429,-76.299789,244826,95554,1132055422,231943998,437.089,89.554,1.8,40.6,38.1,39.4,12.5,0.3,2.4,12.7,73.5,51.1,48.9,26.5,94.4,0.9,81.2,8.2,"girl's clothing:1,jewelry:5,clothing:10,shoes:1,men's clothing:1,women's clothing:2,sports apparel:1,eyewear:2,women's jewelry:1,headwear:1,consumer electronics:1,beauty products:1,nutritional supplements:1,photography:1,plus size clothing:1,personalized gifts:1,telecommunication:1,children's footwear:1, beauty products:1,footwear:1"
1171,965,Sherman Oaks Galleria,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"coffee:1,telecommunication:1,restaurant:1"
1172,235,Crestwood Court,St. Louis County,missouri,29189,38.640702,-90.445954,998954,438032,1315195242,39414600,507.8,15.218,2.3,41.6,37.9,39.9,15,0.2,3.5,23.3,65.1,52.7,47.3,34.9,92.4,0.9,70.3,10,"clothing:2,photography:1,eyewear:1"
1173,1209,The Shops at Prudential Center,Suffolk County,massachusetts,25025,42.33196,-71.020173,722023,315522,150618894,160748611,58.154,62.065,2.1,32.1,30.9,31.5,10.5,0.4,8.2,21.6,48,51.8,48.2,52,92.8,9.7,56,5.3,"jewelry:2,clothing:2,books and digital media:1,chocolates:1,shoes:1,women's clothing:3,restaurant:4,eyewear:1,ice cream:1,candles:1,beauty products:2"
1174,1130,The Mall at Greece Ridge,Monroe County,new york,36055,43.464475,-77.664656,744344,320593,1702154292,1837658838,657.205,709.524,1.3,40,36.6,38.5,13.9,0.3,3.3,15.2,61.3,51.8,48.2,38.7,93.7,2.5,76.1,8.1,"women's shoes:1,clothing:15,jewelry:3,sports clothing:1,headwear:1,consumer electronics:1,beauty products:1,children's apparel:1,nutritional supplements:1,plus size clothing:1,personalized gifts:1,home furnishings:2,telecommunication:3,video games:1,footwear:4,department store:1,books and digital media:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,children's clothing:1,eyewear:1,restaurant:5,diamonds:1,sporting goods:1, beauty products:1,candles:1,cookies:1"
1175,361,Flamingo Pines Shopping Center,Broward County,florida,12011,26.19352,-80.476658,1748066,810388,3133329108,292869341,1209.785,113.077,3.3,40.7,38.5,39.7,14.3,0.3,3.2,26.7,63.3,51.6,48.4,36.7,84.7,3.7,63.1,10.7,restaurant:2
1176,1392,Westfield Montgomery,Montgomery County,maryland,24031,39.137381,-77.203063,971777,375905,1272343169,40645480,491.254,15.693,1.5,39.9,37,38.5,12.3,0.4,13.9,17.2,68.6,52,48,31.4,95,7,57.5,5.4,"women's shoes:1,clothing:19,men's clothing:1,jewelry:4,nutritional supplements:2,headwear:1,consumer electronics:2,beauty products:3,children's apparel:1,fasion wholesale:1, accessories:1,plus size clothing:1,personalized gifts:1,telecommunication:3, clothing:1,women's handbags:1,stuffed animals:1,shoes:3,makeup:1, beauty products:1,sports apparel:1,cellular accessories:1,women's clothing:4,women's jewelry:1,clothing & shoes:1,photography:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:11,footwear:2,children's footwear:1,denim:1,candles:1,cookies:1"
1177,856,Plymouth Meeting Mall,Montgomery County,pennsylvania,42091,40.209999,-75.370201,799874,325735,1251067046,10761519,483.04,4.155,1.3,42,39.2,40.6,15.1,0.1,6.4,8.7,67.9,51.5,48.5,32.1,94.5,1.6,81.1,9.3,"girl's clothing:1,jewelry:2,clothing:6,shoes:1,men's clothing:2,women's clothing:4,sports apparel:1,women's jewelry:1,consumer electronics:1,beauty products:1,children's apparel:2,women's shoes:1,restaurant:6,telecommunication:3,maternity clothing:1,video games:1"
1178,352,Festival Bay Mall,Orange County,florida,12095,28.514435,-81.323295,1145956,487839,2339870128,258560561,903.429,99.831,4.2,34.7,32.7,33.7,9.7,0.4,4.9,20.8,64.8,50.8,49.2,35.2,86.5,6.7,63.6,13,"restaurant:1,clothing:2,women's jewelry:1,shoes:1, clothing:1"
1179,1390,Westfield Meriden Shopping Centre,New Haven County,connecticut,9009,41.349717,-72.900204,862477,362004,1565663096,667053119,604.506,257.551,1.8,40.6,37.8,39.3,14.4,0.3,3.5,12.7,64.5,51.9,48.1,35.5,92.4,6,74.8,8.3,"jewelry:3,clothing:13,men's clothing:1,sports clothing:1,mattress:1,headwear:1,consumer electronics:3,beauty products:1,children's apparel:1,nutritional supplements:2,plus size clothing:1,personalized gifts:1,sporting goods:1,telecommunication:2,footwear:1,girl's clothing:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,maternity clothing:1,children's clothing:1,eyewear:2,restaurant:5,children's footwear:1,candles:1,perfume:1"
1180,940,Sandusky Mall,Washington County,maine,23029,44.967009,-67.609354,32856,23001,6637257545,1800019787,2562.66,694.992,4.3,47,45.2,46.1,19.6,4.9,0.5,0.4,61.9,50.7,49.3,38.1,62.2,0.4,92.1,9.3,"girl's clothing:1,jewelry:1,clothing:12,shoes:1,men's clothing:1,women's clothing:3,sports apparel:1,headwear:1,consumer electronics:1,beauty products:1,department store:1,nutritional supplements:1,sporting goods:1, clothing:1,hair care:1,restaurant:1,telecommunication:1,footwear:2,cookies:1"
1181,1085,The Avenue at White Marsh,Baltimore city,maryland,24510,39.300213,-76.610516,620961,296685,209643241,28768302,80.944,11.108,4.2,35.7,33.1,34.4,11.7,0.4,2.3,63.7,53.6,52.9,47.1,46.4,84.2,1.8,29.6,10.7,"girl's clothing:1,clothing:1,books and digital media:1,ice cream:1,men's clothing:1,women's clothing:2,beauty products:1,coffee:1,furniture:1,telecommunication:1,candles:1,footwear:1"
1182,605,Lincoln Road Pedestrian Mall,Miami-Dade County,florida,12086,25.610494,-80.499045,2496435,989435,4915061046,1381673402,1897.716,533.467,3.2,39.4,36.9,38.2,14.1,0.2,1.5,18.9,69.5,51.6,48.4,30.5,87.7,3.2,73.8,8.9,"nutritional supplements:1,clothing:3,coffee:1,furniture:2,restaurant:4,women's clothing:5,denim:1,perfume:1"
1183,756,NorthPark Center,Collin County,texas,48085,33.193885,-96.578153,782341,300960,2178761906,116235513,841.225,44.879,1.8,35.6,34.3,35,7.7,0.6,11.2,8.5,72.9,50.9,49.1,27.1,94.3,5.1,71.6,9,"jewelry:1,clothing:14,ice cream:1,men's clothing:1,women's shoes:3,consumer electronics:1,beauty products:3,children's apparel:1,nutritional supplements:1, accessories:1,disney:1,personalized gifts:1,telecommunication:1, clothing:1,stuffed animals:1,clothing & shoes:1,shoes:3,makeup:1,women's clothing:7,coffee:1,men's gifts:1,chocolates:1,eyewear:1,fasion wholesale:1,restaurant:5,diamonds:1,furniture:1,denim:1,cookies:2"
1184,683,Metrocenter,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"women's shoes:2,clothing:12,men's clothing:1,jewelry:6,skincare:1,headwear:1,children's apparel:2,nutritional supplements:1,plus size clothing:2,personalized gifts:1,beauty products:1,footwear:2,telecommunication:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,maternity clothing:1,children's clothing:1,eyewear:2,hair care:1,restaurant:5, clothing:1,candles:1,perfume:1"
1185,1379,Westfield Fashion Square Shopping Centre,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"jewelry:2,clothing:10,women's shoes:1,mattress:1,consumer electronics:2,beauty products:2,women's handbags:1,nutritional supplements:1, accessories:1,disney:1,personalized gifts:1,girl's clothing:1,children's apparel:2,shoes:2,women's clothing:3,women's jewelry:1,men's gifts:1,fasion wholesale:1,chocolates:1,eyewear:1,furniture:2,restaurant:5,denim:1"
1186,1423,Westgate Mall Amarillo,Potter County,texas,48375,35.398675,-101.893804,121073,47271,2352666798,35275220,908.37,13.62,2,33.1,32.9,33,10.9,0.8,4,10.2,66.4,48.9,51.1,33.6,90.8,12.1,69.8,9.7,"women's shoes:1,clothing:11,jewelry:3,headwear:1,consumer electronics:1,beauty products:1,children's apparel:3,nutritional supplements:2, clothing:1,personalized gifts:1,video games:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:2,children's clothing:1,eyewear:2,hair care:1,restaurant:3,cookies:1,sporting goods:1, beauty products:1,perfume:1"
1187,713,Mt. Shasta Mall,Shasta County,california,6089,40.760521,-122.04355,177223,77313,9778246966,186530888,3775.402,72.02,2.2,43.4,40.2,41.8,16.9,2.8,2.5,0.9,66.8,50.8,49.2,33.2,91,2.5,86.7,6.7,"jewelry:1,clothing:9,shoes:1,women's clothing:3,sports clothing:1,women's jewelry:1,beauty products:1,footwear:2,nutritional supplements:1,chocolates:1,eyewear:2,hair care:1,restaurant:2,telecommunication:1,maternity clothing:1, clothing:1"
1188,220,Copley Place,Suffolk County,massachusetts,25025,42.33196,-71.020173,722023,315522,150618894,160748611,58.154,62.065,2.1,32.1,30.9,31.5,10.5,0.4,8.2,21.6,48,51.8,48.2,52,92.8,9.7,56,5.3,"clothing:1,women's clothing:2,beauty products:1,women's handbags:1,men's gifts:1,clothing & shoes:1,guest services:1,eyewear:1,furniture:1,restaurant:1,denim:1,footwear:1"
1189,1368,Westfield Brandon Shopping Centre,Hillsborough County,florida,12057,27.90659,-82.349568,1229226,536092,2642341101,635973296,1020.214,245.551,3.2,37.1,35.1,36.1,11.8,0.4,3.4,16.7,64.3,51.3,48.7,35.7,88.4,5,71.3,12.5,"jewelry:7,clothing:18,children's footwear:1,men's clothing:1,sports clothing:1,headwear:1,consumer electronics:3,beauty products:2,children's apparel:3,nutritional supplements:1,plus size clothing:2,personalized gifts:1,telecommunication:2,footwear:1,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:2,makeup:1, beauty products:1,sports apparel:1,women's clothing:5,women's jewelry:1,maternity clothing:1,disney:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:7,sporting goods:1,denim:1,candles:1,perfume:1"
1190,1175,The Promenade Shops at Centerra,Boulder County,colorado,8013,40.094826,-105.398382,294567,127071,1881080439,36469028,726.289,14.081,1.8,37.1,34.6,35.8,10,0.6,4.1,0.9,57.7,49.8,50.2,42.3,93.9,4.5,87.2,4.6,"jewelry:2,clothing:12,men's clothing:1,sports clothing:1,headwear:1,consumer electronics:1,diamonds:1,children's apparel:1,nutritional supplements:1,books and digital media:1,beauty products:1,footwear:1,girl's clothing:1,stuffed animals:1,shoes:1,women's clothing:7,children's clothing:1,chocolates:1,eyewear:2,restaurant:3, clothing:2,sporting goods:1,candles:1,perfume:1"
1191,186,Clearview Mall,Butler County,pennsylvania,42019,40.913834,-79.91896,183862,78167,2042475490,15921864,788.604,6.147,1.7,42.6,40.4,41.5,15.1,0.1,1,1.1,67.9,50.8,49.2,32.1,93.2,0.3,96.6,8.4,"jewelry:2,clothing:8,women's clothing:2,beauty products:1,footwear:1,nutritional supplements:2,photography:2, clothing:1,eyewear:1,hair care:2,restaurant:2,diamonds:1,telecommunication:1,sporting goods:1,video games:1,cookies:1"
1192,81,Bella Terra-Huntington Beach,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"girl's clothing:1,nutritional supplements:1,books and digital media:1,chocolates:1,men's clothing:1,coffee:1,home furnishings:1,restaurant:3,telecommunication:1"
1193,482,Hunt Valley Towne Centre,Baltimore County,maryland,24005,39.443167,-76.616569,805029,335622,1549594703,216144619,598.302,83.454,1.8,40.6,37.3,39.1,14.6,0.3,5,26.1,64.8,52.7,47.3,35.2,94.4,1.6,64.6,7.1,"children's apparel:1,clothing:2,men's clothing:1,women's clothing:3,restaurant:3,eyewear:1,sporting goods:1,consumer electronics:1"
1194,281,Diamond Run Mall,Rutland County,vermont,50021,43.580844,-73.038196,61642,33768,2408224790,38744350,929.821,14.959,2.2,45.6,43,44.3,16.6,0.2,0.6,0.5,61.6,50.7,49.3,38.4,76.9,0.2,97.1,7.8,"nutritional supplements:2,eyewear:1,clothing:5,women's clothing:2,jewelry:1,hair care:2, clothing:1,beauty products:1,footwear:1"
1195,494,Chautauqua Mall,Chautauqua County,new york,36013,42.304216,-79.407595,134905,66920,2745973829,1139483300,1060.226,439.957,2.1,42.3,39.6,40.9,16.6,0.5,0.5,2.4,62.9,50.7,49.3,37.1,81.1,2,92.6,9.7,"jewelry:4,clothing:9,women's clothing:2,cellular accessories:1,women's jewelry:1,headwear:1,consumer electronics:1,beauty products:1,nutritional supplements:1,photography:1,personalized gifts:1,hair care:1,restaurant:2,footwear:2, clothing:1"
1196,956,Seaport Village,San Diego County,california,6073,33.023604,-116.776117,3095313,1164786,10895120648,826347909,4206.63,319.055,1.9,36.1,33.2,34.6,11.4,0.9,10.9,5.1,66.3,49.8,50.2,33.7,93.3,13.6,64,5.5,
1197,249,Crossroads Plaza,Greenlee County,arizona,4011,33.238872,-109.242323,8437,4372,4773673819,13745365,1843.126,5.307,2.2,35,34.6,34.8,12,2.3,0.5,1.1,67.5,47.9,52.1,32.5,72.9,15,77.2,22.3,"girl's clothing:1,clothing:1,ice cream:1,men's clothing:1,nutritional supplements:1,consumer electronics:1,beauty products:1,coffee:1,home furnishings:1,restaurant:4,sporting goods:1,furniture:1,footwear:2"
1198,1273,Tyrone Square Mall,Pinellas County,florida,12103,27.903122,-82.739518,916542,503634,709135878,865905939,273.799,334.328,3.6,47.6,44.8,46.3,21.2,0.3,3,10.3,56.3,52,48,43.7,82.6,2,82.1,13.2,"women's shoes:1,clothing:15,men's clothing:1,jewelry:5,nutritional supplements:2,mattress:1,headwear:1,consumer electronics:2,beauty products:2,children's apparel:2,men's gifts:1,plus size clothing:1,personalized gifts:1,telecommunication:2, clothing:1,girl's clothing:1,candles:1,shoes:1,women's clothing:4,sports apparel:1,women's jewelry:2,coffee:1,guest services:1,eyewear:2,hair care:2,restaurant:7,footwear:3, beauty products:1,children's clothing:1"
1199,768,Northwest Arkansas Mall,Washington County,arkansas,5143,35.971209,-94.218417,203065,87808,2439681852,27046999,941.966,10.443,3.7,31.6,30,30.7,9.7,1.2,2.2,3,62.9,50,50,37.1,87,8.9,79.9,15.4,"women's shoes:2,clothing:17,shoes:2,women's clothing:5,sports apparel:1,eyewear:2,consumer electronics:1,beauty products:1,children's apparel:2,nutritional supplements:1,children's clothing:1,plus size clothing:1,personalized gifts:1,hair care:1,restaurant:4,diamonds:1,footwear:2,jewelry:3,cookies:1"
1200,38,Arnot Mall,Chemung County,new york,36015,42.155281,-76.747179,88830,38369,1055035677,8877179,407.352,3.427,1.5,42.4,39.4,40.9,15.7,0.3,1.2,6.6,63.6,50.3,49.7,36.4,92.4,0.6,88.7,7.4,"girl's clothing:1,jewelry:3,clothing:10,shoes:1,women's clothing:2,beauty products:1,sports apparel:1,headwear:1,diamonds:1,footwear:2,nutritional supplements:2,children's clothing:1, clothing:1,personalized gifts:1,hair care:1,restaurant:3,telecommunication:1,video games:1,cookies:1"
1201,626,Macon Mall,New Hanover County,north carolina,37129,34.177466,-77.871378,202667,101436,496071702,353971012,191.534,136.669,3.6,38.9,35.7,37.3,13.9,0.5,1.2,14.8,58.1,51.5,48.5,41.9,84.8,2.4,79.1,11.8,"jewelry:2,clothing:10,shoes:1,men's clothing:1,sports apparel:1,cellular accessories:1,eyewear:1,women's jewelry:1,beauty products:1,children's apparel:1,nutritional supplements:1,children's clothing:1,hair care:1,personalized gifts:1,home furnishings:1,restaurant:1,telecommunication:2,footwear:2"
1202,1448,Winter Garden Villg-Fowler Groves,Lake County,florida,12069,28.764113,-81.712282,297052,144996,2430396019,566126522,938.381,218.583,4.4,46.9,44.4,45.6,24.2,0.5,1.7,9.8,69.1,51.5,48.5,30.9,83.6,3.6,82,15.6,"girl's clothing:1,jewelry:1,clothing:5,books and digital media:1,ice cream:1,men's clothing:1,women's clothing:3,nutritional supplements:1,consumer electronics:1,beauty products:1,coffee:1,telecommunication:2,eyewear:1,home furnishings:1,restaurant:5, clothing:1,footwear:2"
1203,119,Bridgewater Falls,Butler County,ohio,39017,39.439915,-84.565397,368130,148273,1209668470,7968185,467.056,3.077,2.1,37.1,34.9,36,11.5,0.2,2.4,7.3,70.2,51.1,48.9,29.8,91.7,1.8,86,12.4,"girl's clothing:1,jewelry:1,clothing:3,ice cream:1,consumer electronics:1,department store:1,nutritional supplements:1,plus size clothing:1,eyewear:1,home furnishings:1,restaurant:2,sporting goods:1,footwear:1"
1204,923,Rock Hill Galleria,York County,south carolina,45091,34.97019,-81.183188,226073,94196,1762732402,39400683,680.595,15.213,2.4,37.8,36.5,37.2,11.3,0.9,1.5,19,71.1,51.7,48.3,28.9,91.2,1.9,74.8,12.3,"jewelry:1,clothing:9,women's clothing:1,cellular accessories:1,beauty products:1,nutritional supplements:1,photography:1,hair care:1,telecommunication:1,sporting goods:1,candles:1,footwear:2"
1205,149,Capital Mall,Cole County,missouri,29051,38.506847,-92.271404,75990,32324,1019808362,21172451,393.75,8.175,1.8,38.8,36.8,37.7,12.3,0.3,1.3,11.2,65.3,49.5,50.5,34.7,92,0.9,84.4,7.8,"footwear:1,jewelry:1,hair care:1,clothing:3, beauty products:1,women's clothing:1,nutritional supplements:1, clothing:1,women's jewelry:1,consumer electronics:1,beauty products:1"
1206,918,Riverchase Galleria,Shelby County,alabama,1117,33.262937,-86.678104,195085,80970,2032960300,63700594,784.93,24.595,2.7,37.8,35.9,36.9,10.6,0.3,1.9,10.6,72.5,51,49,27.5,91.5,2.8,83,12.6,"women's shoes:2,clothing:18,men's clothing:1,jewelry:4,nutritional supplements:1,footwear:3,headwear:1,skincare:1,children's apparel:3,hair care:1,plus size clothing:1,personalized gifts:1,beauty products:2, clothing:1,telecommunication:2,stuffed animals:1,shoes:3,makeup:1,women's clothing:9,women's jewelry:1,maternity clothing:1,coffee:1,fasion wholesale:1,children's clothing:1,chocolates:1,eyewear:1,men's gifts:1,restaurant:9,diamonds:1,perfume:1,children's footwear:1,candles:1,cookies:1"
1207,582,Lakeside Plaza,Douglas County,nebraska,31055,41.297091,-96.154066,517110,219580,850693384,28210895,328.455,10.892,1.9,34.4,32.6,33.5,10.6,0.7,2.7,11.6,62.1,50.8,49.2,37.9,92.2,5.7,76.4,10.3,"nutritional supplements:1,restaurant:1,coffee:1"
1208,712,Mount Pleasant Towne Centre,Charleston County,south carolina,45019,32.800458,-79.94248,350209,169984,2372659352,1144534759,916.089,441.907,3.2,37.4,34.5,35.9,12.8,0.3,1.3,29.8,59.4,51.5,48.5,40.6,84.9,2.7,64.2,15.2,"jewelry:1,clothing:8,books and digital media:1,men's clothing:2,women's clothing:6,beauty products:1,children's apparel:1,nutritional supplements:1,plus size clothing:1,home furnishings:1,restaurant:1,furniture:1,candles:1,footwear:1"
1209,86,Belmar,Denver County,colorado,8031,39.761849,-104.880625,600158,285797,396268588,4225359,153,1.631,3.6,33.9,33.5,33.7,10.4,1.4,3.4,10.2,47.5,50,50,52.5,92.1,11.9,68.9,7.2,"clothing:5,shoes:1,men's clothing:1,women's clothing:4,consumer electronics:1,beauty products:1,department store:1, accessories:1,children's clothing:1,plus size clothing:1,eyewear:1,restaurant:2,telecommunication:1,diamonds:1,sporting goods:1,candles:1"
1210,1346,Waterfront Towne Center,Allegheny County,pennsylvania,42003,40.46892,-79.98092,1223348,589201,1890884266,37418903,730.075,14.448,2.1,43.3,39.3,41.3,16.8,0.1,2.8,13.2,57.7,52.1,47.9,42.3,90.6,0.5,81.5,8.9,"girl's clothing:1,clothing:4,books and digital media:1,shoes:1,men's clothing:1,women's clothing:3,nutritional supplements:1,beauty products:1,coffee:1,children's clothing:1,plus size clothing:1,eyewear:1,restaurant:3,telecommunication:2,candles:1,footwear:1"
1211,266,Deer Park Town Center,DuPage County,illinois,17043,41.852058,-88.086038,916924,356179,848218379,23083362,327.499,8.913,2,39.5,36.6,38.2,11.6,0.3,10.1,4.6,70.6,51,49,29.4,94.7,4.9,77.9,7.9,"women's shoes:1,clothing:5,books and digital media:1,ice cream:1,men's clothing:1,jewelry:1,women's clothing:4,consumer electronics:1,beauty products:2,children's apparel:1,coffee:1,clothing & shoes:1, accessories:1,eyewear:1,furniture:3,restaurant:4, clothing:1,children's footwear:1,denim:1,footwear:1"
1212,202,Colonial Promenade Beechwood,Passaic County,new jersey,34031,41.033763,-74.300307,501226,175966,478093122,32407089,184.593,12.512,1.4,37.6,34.7,36.1,12,0.7,5,12.8,72.5,51.5,48.5,27.5,94.8,15.1,62.6,4.8,"women's shoes:1,clothing:1,men's clothing:1,women's clothing:2,telecommunication:1,beauty products:1"
1213,964,Shenango Valley Mall,Mercer County,pennsylvania,42085,41.300014,-80.252786,116638,51733,1741960803,25978863,672.575,10.03,2.1,44.4,41.2,42.8,18.5,0.1,0.6,5.8,66.2,51,49,33.8,89.8,0.3,91.6,9.2,"footwear:1,nutritional supplements:1,clothing:8,photography:1,women's clothing:2,jewelry:2,hair care:1,personalized gifts:1,video games:1,beauty products:1"
1214,606,Lincolnshire Commons,DuPage County,illinois,17043,41.852058,-88.086038,916924,356179,848218379,23083362,327.499,8.913,2,39.5,36.6,38.2,11.6,0.3,10.1,4.6,70.6,51,49,29.4,94.7,4.9,77.9,7.9,"women's shoes:1,women's clothing:1,books and digital media:1,beauty products:1"
1215,28,Annapolis Towne Centre at Parole,Anne Arundel County,maryland,24003,38.993374,-76.560511,537656,212562,1074590684,447805092,414.902,172.899,1.8,39.7,36.9,38.4,11.8,0.3,3.4,15.5,69.8,50.6,49.4,30.2,93.8,2.4,75.4,6.5,"department store:1,women's shoes:1,clothing:1,women's clothing:2,home furnishings:1,restaurant:1"
1216,734,North Grand Mall,Story County,iowa,19169,42.037538,-93.466093,89542,36789,1483592867,2152172,572.818,0.831,2.3,28.2,25.6,26.7,10,0.2,6,2.5,53.2,48.2,51.8,46.8,94.4,1,88.6,4.7,"jewelry:1,clothing:9,shoes:1,women's clothing:4,cellular accessories:1,beauty products:1,nutritional supplements:1,plus size clothing:1,eyewear:1,hair care:2,telecommunication:1,footwear:1"
1217,697,Millcreek Mall,Erie County,pennsylvania,42049,42.117952,-80.096386,280566,119138,2069799485,1966000953,799.154,759.077,1.5,39.9,37.1,38.6,14.6,0.2,1.1,7.2,63.6,50.8,49.2,36.4,92.7,1.2,88.2,7,"women's shoes:1,clothing:21,ice cream:1,men's clothing:2,jewelry:3,sports clothing:1,headwear:1,diamonds:1,children's apparel:1,nutritional supplements:2,plus size clothing:1,personalized gifts:1,beauty products:1,video games:1,footwear:2,girl's clothing:1,telecommunication:2,stuffed animals:1,shoes:1,women's clothing:5,sports apparel:1,women's jewelry:1,maternity clothing:1,coffee:1,children's clothing:1,hair care:1,restaurant:5,sporting goods:1, beauty products:1,candles:1"
