,mallid,mall,county,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent, accessories,beauty products,books and digital media,candles,cellular accessories,children's apparel,children's clothing,children's footwear,chocolates,clothing,clothing & shoes,coffee,consumer electronics,cookies,denim,department store,diamonds,disney,eyewear,fasion wholesale,footwear,furniture,girl's clothing,guest services,hair care,headwear,home furnishings,ice cream,jewelry,makeup,maternity clothing,mattress,men's clothing,men's gifts,nutritional supplements,perfume,personalized gifts,photography,plus size clothing,restaurant,shoes,skincare,sporting goods,sports apparel,sports clothing,stuffed animals,telecommunication,video games,women's clothing,women's handbags,women's jewelry,women's shoes,new_id
398,403,gloster creek village,Amite County,mississippi,28005,31.203933000000003,-90.795542,13131,6635,1890950982,3877858,730.1,1.4969999999999999,0.8,44.9,42.4,43.7,18.2,0.2,0.1,41.3,67.9,51.5,48.5,32.1,80.6,0.2,57.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398
399,404,glynn place,Glynn County,georgia,13127,31.212746000000003,-81.496517,79626,40716,1087155362,428629840,419.75300000000004,165.495,4.6,40.7,38.0,39.4,15.0,0.3,1.2,26.0,66.9,52.5,47.5,33.1,78.0,3.0,67.6,18.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,399
400,405,gm renaissance center,Newport News city,virginia,51700,37.075978000000006,-76.52171899999999,180719,76198,177967764,131476125,68.714,50.763000000000005,2.5,34.1,30.7,32.3,10.6,0.5,2.7,40.7,63.5,51.7,48.3,36.5,92.7,2.7,49.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400
401,406,golden east crossing,Nash County,north carolina,37127,35.965945,-77.987555,95840,42286,1399646368,6118092,540.4069999999999,2.362,2.6,41.3,38.4,39.9,14.0,0.7,0.8,37.2,68.2,51.7,48.3,31.8,89.3,3.8,55.9,11.6,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,401
402,407,golden triangle mall,Denton County,texas,48121,33.205005,-97.119046,662614,256139,2275129231,193070701,878.432,74.545,1.8,33.5,32.3,33.0,6.9,0.7,6.6,8.4,69.9,50.8,49.2,30.1,93.8,6.3,75.0,9.3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,402
403,408,golf mill shopping center,Cook County,illinois,17031,41.894294,-87.645455,5194675,2180359,2448383588,1785882224,945.326,689.533,3.0,36.6,34.0,35.3,11.9,0.4,6.2,24.8,61.6,51.6,48.4,38.4,90.2,10.6,55.4,9.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,403
404,409,governor's square,Leon County,florida,12073,30.45931,-84.2778,275487,124136,1727138746,90486851,666.852,34.937,2.7,30.5,28.8,29.6,9.4,0.3,2.9,30.3,54.9,52.4,47.6,45.1,89.4,1.2,63.0,11.7,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,404
405,410,governor's square mall,Montgomery County,tennessee,47125,36.500353999999994,-87.380887,172331,70098,1396461566,12050596,539.177,4.6530000000000005,3.3,30.9,29.2,30.0,8.0,0.6,2.1,19.1,71.6,51.0,49.0,28.4,90.8,2.4,71.0,11.7,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,405
406,411,grand central mall,Wood County,west virginia,54107,39.211679,-81.515928,86956,40215,948607826,27212735,366.26,10.507,2.0,43.4,40.9,42.2,16.9,0.2,0.5,1.1,66.3,51.8,48.2,33.7,90.9,0.2,96.4,8.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,406
407,412,grand central terminal,New York County,new york,36061,40.776557000000004,-73.970174,1585873,847090,59126033,27873331,22.829,10.762,4.4,36.8,36.0,36.4,13.5,0.5,11.3,15.6,40.4,53.1,46.9,59.6,90.2,11.1,57.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407
408,413,grand cities mall,Grand Forks County,north dakota,38035,47.926003,-97.450851,66861,29344,3720196548,8098075,1436.376,3.127,1.6,31.5,28.3,29.7,10.3,2.5,1.9,2.0,55.5,48.6,51.4,44.5,93.4,0.8,90.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408
409,414,grand teton mall,Bonneville County,idaho,16019,43.395171000000005,-111.62187800000001,104234,39731,4833116989,89506629,1866.0770000000002,34.559,2.6,32.4,31.0,31.7,10.9,0.8,0.8,0.6,73.1,50.1,49.9,26.9,92.2,5.1,90.6,9.4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,409
410,415,grand traverse mall,Grand Traverse County,michigan,26055,44.718688,-85.553848,86986,41599,1202611911,354786289,464.33099999999996,136.984,2.7,43.2,39.7,41.3,15.0,1.2,0.7,1.2,64.8,50.6,49.4,35.2,84.9,0.6,94.7,9.9,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,410
411,416,grand traverse mall,Grand Traverse County,michigan,26055,44.718688,-85.553848,86986,41599,1202611911,354786289,464.33099999999996,136.984,2.7,43.2,39.7,41.3,15.0,1.2,0.7,1.2,64.8,50.6,49.4,35.2,84.9,0.6,94.7,9.9,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,411
412,417,grapevine mills,Denton County,texas,48121,33.205005,-97.119046,662614,256139,2275129231,193070701,878.432,74.545,1.8,33.5,32.3,33.0,6.9,0.7,6.6,8.4,69.9,50.8,49.2,30.1,93.8,6.3,75.0,9.3,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,412
413,418,great lakes crossing,Oakland County,michigan,26125,42.660452,-83.38421,1202362,527255,2247237402,102643656,867.663,39.631,2.5,41.3,39.0,40.2,13.2,0.3,5.6,13.6,65.8,51.5,48.5,34.2,91.7,1.0,77.3,11.8,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,413
414,419,great lakes mall,Geauga County,ohio,39055,41.499322,-81.173505,93389,36574,1036420180,21054534,400.164,8.129,2.1,44.1,42.2,43.3,15.5,0.1,0.6,1.3,74.9,50.8,49.2,25.1,93.7,0.3,96.9,8.2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,414
415,420,great lakes plaza,Geauga County,ohio,39055,41.499322,-81.173505,93389,36574,1036420180,21054534,400.164,8.129,2.1,44.1,42.2,43.3,15.5,0.1,0.6,1.3,74.9,50.8,49.2,25.1,93.7,0.3,96.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415
416,421,great mall,Alameda County,california,6001,37.648081,-121.91330400000001,1510271,582549,1914046110,213184643,739.0169999999999,82.311,1.8,37.5,35.6,36.6,11.1,0.6,26.1,12.6,64.6,51.0,49.0,35.4,93.6,10.8,43.0,6.4,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,416
417,422,great northern mall,Onondaga County,new york,36067,43.00653,-76.196117,467026,202357,2016019983,70521368,778.39,27.228,1.4,39.9,37.0,38.6,14.0,0.8,3.1,11.0,61.4,51.9,48.1,38.6,92.7,1.2,81.1,6.4,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,417
418,423,great northern plazas,Summit County,ohio,39153,41.121851,-81.534936,541781,245109,1069012672,18926101,412.74800000000005,7.307,2.5,41.4,38.6,40.0,14.6,0.2,2.2,14.4,63.3,51.6,48.4,36.7,90.9,0.5,80.6,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,418
419,424,great southern shopping center,Washington County,maine,23029,44.967009000000004,-67.60935400000001,32856,23001,6637257545,1800019787,2562.66,694.992,4.3,47.0,45.2,46.1,19.6,4.9,0.5,0.4,61.9,50.7,49.3,38.1,62.2,0.4,92.1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419
420,425,greeley mall,Weld County,colorado,8123,40.555794,-104.383649,252825,96281,10326898753,76554163,3987.238,29.558000000000003,2.7,33.6,32.7,33.1,9.6,1.1,1.2,1.0,71.6,50.0,50.0,28.4,92.8,10.8,82.9,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,420
421,426,green acres mall,Queens County,new york,36081,40.658557,-73.837929,2230722,835127,281096933,180458283,108.53200000000001,69.675,2.4,38.8,35.7,37.2,12.8,0.7,22.9,19.1,67.5,51.6,48.4,32.5,93.4,12.9,39.7,4.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,421
422,427,green tree mall,Floyd County,indiana,18043,38.317935999999996,-85.911474,74578,31968,383149241,2649232,147.935,1.023,2.7,40.1,38.1,39.1,13.0,0.2,0.9,5.2,68.7,51.5,48.5,31.3,92.2,1.2,90.4,8.8,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,422
423,428,green valley village,Santa Cruz County,arizona,4023,31.525903999999997,-110.84518999999999,47420,18010,3203598541,3088171,1236.9160000000002,1.192,3.5,37.1,33.6,35.6,13.1,0.7,0.5,0.4,77.7,52.4,47.6,22.3,85.7,22.9,73.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423
424,429,greenbriar mall,Fulton County,georgia,13121,33.790034000000006,-84.468182,920581,437105,1363977166,19917366,526.635,7.69,5.2,35.0,33.3,34.2,9.1,0.2,5.6,44.1,55.6,51.3,48.7,44.4,86.1,3.4,44.5,13.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,424
425,430,greenbrier mall,Chesapeake city,virginia,51550,36.679376,-76.301788,222209,83196,882669156,26052854,340.8,10.059,1.9,38.4,35.4,37.0,10.4,0.4,2.9,29.8,75.3,51.4,48.6,24.7,95.6,1.2,62.6,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,425
426,431,greendale mall,Worcester County,massachusetts,25027,42.311693,-71.940282,798552,326788,3912876833,177216729,1510.77,68.42399999999999,1.8,40.1,38.1,39.2,12.8,0.2,4.0,4.2,66.8,50.8,49.2,33.2,92.7,3.6,85.6,7.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,426
427,432,greenspoint mall,Harris County,texas,48201,29.857273,-95.39303699999999,4092459,1598698,4411986582,191671993,1703.4779999999998,74.005,2.3,33.0,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,427
428,433,greenville mall,Pitt County,north carolina,37147,35.591065,-77.372404,168148,74990,1688606138,7382149,651.975,2.85,2.9,31.8,30.1,31.0,9.9,0.3,1.6,34.1,58.7,52.8,47.2,41.3,90.1,3.1,58.9,11.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,428
429,434,greenway station,Dane County,wisconsin,55025,43.067468,-89.417852,488073,216022,3100835926,106205344,1197.239,41.006,2.0,35.5,33.4,34.4,10.3,0.4,4.7,5.2,57.3,50.5,49.5,42.7,94.3,2.5,84.7,6.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,429
430,435,greenwood mall,Warren County,kentucky,21227,36.995634,-86.423579,113792,47223,1402737981,15447160,541.6,5.9639999999999995,2.0,33.9,31.5,32.7,10.9,0.3,2.8,9.1,63.6,51.1,48.9,36.4,92.5,2.0,83.6,8.7,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,430
431,436,greenwood park mall,Johnson County,indiana,18081,39.495986,-86.0946,139654,56649,829903198,3528917,320.427,1.3630000000000002,2.1,37.9,35.7,36.8,12.3,0.2,2.0,1.1,72.2,50.8,49.2,27.8,92.2,1.2,93.9,10.4,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,1.0,431
432,437,gresham station,Multnomah County,oregon,41051,45.547693,-122.41717299999999,735334,324832,1117054236,88853180,431.29699999999997,34.306,2.5,36.2,35.3,35.7,10.5,1.1,6.5,5.6,53.7,50.5,49.5,46.3,93.8,5.1,76.5,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,432
433,438,griffin crossroads,Starr County,texas,48427,26.546335,-98.71580300000001,60968,19526,3168018574,15302285,1223.1789999999999,5.9079999999999995,0.9,30.4,27.5,29.0,10.3,0.1,0.2,0.1,85.2,51.7,48.3,14.8,87.1,3.0,96.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433
434,439,grossmont center,San Diego County,california,6073,33.023604,-116.776117,3095313,1164786,10895120648,826347909,4206.63,319.055,1.9,36.1,33.2,34.6,11.4,0.9,10.9,5.1,66.3,49.8,50.2,33.7,93.3,13.6,64.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,434
435,440,gulf coast town center,Lee County,florida,12071,26.552134000000002,-81.89225,618754,371099,2031879249,1108380339,784.513,427.94800000000004,6.6,46.9,44.2,45.6,23.5,0.4,1.4,8.3,65.8,50.9,49.1,34.2,70.0,4.9,83.0,17.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,435
436,441,gulf view square,Pasco County,florida,12101,28.302024,-82.45570699999999,464697,228928,1934425891,314858950,746.8860000000001,121.568,3.6,44.8,42.3,43.6,20.7,0.4,2.1,4.5,67.0,51.4,48.6,33.0,82.8,2.6,88.2,14.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,436
437,442,gulfway plaza at lamarque,Galveston County,texas,48167,29.228706,-94.894865,291309,132492,979943275,1283210753,378.358,495.45,3.1,38.1,36.3,37.2,11.3,0.6,3.0,13.8,69.5,50.5,49.5,30.5,82.2,7.4,72.5,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437
